czone,total_emp,recent_immigrants,interstate_movers,intercounty_movers,young_entrants,established_immigrants,n_obs,pct_recent_immigrants,pct_interstate_movers,pct_intercounty_movers,pct_young_entrants,pct_established_immigrants,pct_foreign_born
9001,42561.69953295831,64.3255959469825,71.72187658064067,703.6235056059435,4554.221180193313,3832.0380281561984,9283.0,0.15113493270439302,0.16851271769611018,1.65318470203729,10.700280369835047,9.003489217315678,9.154624150020071
9002,24067.85972095317,15.176767077890691,8.765581703896169,204.72279048670316,2325.6181792213115,1237.1300283351798,14587.0,0.06305823307037971,0.036420279183632456,0.8506065469065125,9.662754420978523,5.140174667289381,5.203232900359761
9003,21842.666798712162,31.387618321911578,12.440527343181747,185.7975431287101,2208.416858947833,1066.8812121896547,15019.0,0.14369865461557185,0.05695516695752204,0.8506174856802039,10.110564242448824,4.8843908210537625,5.028089475669335
9100,1711051.384884766,10922.293408837231,7473.935103913257,49796.79130811497,153199.49785391442,343202.52527014236,91148.0,0.6383381297209151,0.43680366176826435,2.9103036734030416,8.953529929449308,20.057990560771845,20.69632869049276
9200,69196.72472642656,231.82980199537707,95.94430317757651,1198.5153251586016,6230.379204067448,6490.9431451972805,11212.0,0.3350300218860506,0.1386543995498315,1.7320405407871609,9.00386431395363,9.380419623702737,9.715449645588787
9301,138190.6055601746,618.6690891586244,507.3953808359802,3697.7523743994534,16886.455442855506,12443.576817926765,15117.0,0.44769258130881207,0.3671706761680241,2.6758348437725608,12.219684090972713,9.004647434234055,9.452340015542868
9302,50650.644159275296,82.19199711158872,72.47060066759586,962.904684714973,5081.332942008227,4226.815270467103,15427.0,0.16227236292026007,0.14307932676967708,1.901070955163051,10.032119090192692,8.345037542218654,8.507309905138912
9400,163427.84165245158,497.1996575856698,272.396395415804,3719.8017897640616,17758.757691250972,21241.540587910324,16892.0,0.3042319182327715,0.16667686035717635,2.2761126575205317,10.86642123624018,12.997504203159549,13.301736121392318
9500,48598.496892134084,47.459133516979634,56.43676151623367,607.637131272885,4623.2638526497585,1258.6514404336806,6395.0,0.0976555584060896,0.1161286153386531,1.2503208332174451,9.513182810800178,2.5898978794082823,2.6875534378143717
9600,209359.48653369225,744.5016995703394,426.5414712277674,3935.2255237600593,20118.47480020374,17018.70355246542,31791.0,0.3556092498586285,0.20373639536946608,1.879649969014785,9.609535795726206,8.128938331975991,8.484547581834619
9701,120565.80661255983,312.7564380019903,612.4268459468767,4128.047895231031,12878.482384573948,12506.382435513093,24543.0,0.25940724554436745,0.5079606425351761,3.4238960541246826,10.681703831633756,10.373075739212325,10.632482984756694
9702,25542.47720988225,84.76050929864869,80.026250983309,618.6908262709155,3354.309496098943,1828.3546776860953,11044.0,0.3318413817194492,0.31330653767735284,2.422203693037053,13.13227949089127,7.1580945836322964,7.489935965351746
9800,58960.76097064518,499.03380846562703,178.77042693418133,1909.5175013784658,8356.694380192992,4200.488535077339,16533.0,0.8463829167911879,0.30320237390285015,3.238624247623192,14.173315002419223,7.124210179662774,7.970593096453962
9900,172842.9926600188,681.7380011856555,346.49611744582654,4867.622403383255,23462.852623406052,16902.219349607825,13682.0,0.39442617296417126,0.2004687098466193,2.816210439585388,13.574662335057663,9.77894393604628,10.173370109010452
10000,77093.45011104197,366.69987930953505,171.28768732100724,3962.979119223356,6695.153121201694,8118.422669555247,8017.0,0.4756563349822286,0.22218189362947452,5.140487438965642,8.684464259360936,10.530625698891194,11.006282033873422
10101,18196.45126015246,52.91860072612762,78.30736721456051,276.66350262463095,1600.354318496585,1342.4779020279645,4153.0,0.2908182478525994,0.4303441703825079,1.5204255965583966,8.794870470162083,7.377690753184347,7.668509001036947
10102,27408.689315366744,79.70946998596192,117.95169644355774,416.7287286281586,2410.5587225437166,2022.1283419132233,4153.0,0.29081824770538234,0.4303441696404937,1.5204255987334594,8.794870469023964,7.377690770421161,7.668509018126543
10200,72663.52992834598,129.51087985262274,353.1311335466802,1189.535255651176,6528.5028928622605,4001.4787338852884,9374.0,0.17823367510542681,0.4859812534498466,1.637045787376673,8.984566121822136,5.506859820643416,5.685093495748843
10301,22223.72875836434,56.49946517795324,71.0600806825496,527.9751768316492,2120.5664233288953,1344.0391300411297,23771.0,0.2542303579757675,0.31974868598864054,2.3757272353899443,9.541902020068429,6.047766082166901,6.301996440142668
10302,90476.73305609201,99.54866925310344,233.05444115102182,2456.4614570263775,8387.998893795026,4254.848080308367,16533.0,0.11002681671915275,0.257584942867618,2.7150200654387775,9.270890548838448,4.702698623822467,4.81272544054162
10400,56443.19881209731,43.08355553746223,35.4,1129.1790045559405,5181.81301406622,2122.548031669855,4035.0,0.07633081831681776,0.06271791951028265,2.0005581333457787,9.18057998682317,3.7605027290107014,3.8368335473275192
10501,35730.11346764267,46.14397843852639,166.95769649222493,1008.3646181836724,4547.102910325676,1269.5883736476303,14403.0,0.1291459051209411,0.4672744648388047,2.82217020972198,12.726248167231685,3.553272717136414,3.682418622257355
10502,41537.41757971458,44.294574056193234,172.59161310940982,1268.528044975549,5509.654452813044,1438.5502164550126,8343.0,0.10663776574744298,0.4155087705637664,3.0539405646514086,13.264316305267293,3.4632634869374983,3.569901252684941
10600,56157.226822702585,79.67612206041812,82.75423075854778,916.2963752269745,5664.336616182327,2410.894047738612,15243.0,0.14188044276468367,0.1473616762092192,1.6316624361097278,10.08656754733554,4.293114500383348,4.434994943148031
10700,345705.4441927158,876.8534077865697,517.8926171364917,5841.970249828505,32765.101164843985,19600.886830577023,20240.0,0.2536417700433326,0.1498074808587015,1.6898693231373756,9.477750991557674,5.669823012578991,5.9234647826223235
10801,107513.0583714366,259.8871723651886,199.19285714626312,1565.5145661592483,11828.246893668174,4787.444269955158,5286.0,0.2417261459229717,0.18527317533660956,1.456115740611435,11.001683956198042,4.452895622609372,4.694621768532343
10802,16984.334467477347,9.636889164539685,33.618497613310126,162.43884982707445,1644.2419986879365,523.6995983559204,11250.0,0.056739869218855744,0.19793826880696977,0.9564039741334722,9.6809327550422,3.0834272567979206,3.140167126016776
10900,280053.5274041608,2034.0669075593353,1741.0065691277384,15033.99623798728,30735.339569616317,27750.267506092787,18825.0,0.7263136181191034,0.6216692163334887,5.368258124558769,10.974808942599191,9.908915543150734,10.635229161269837
11001,231018.73916108054,526.5437790199995,323.8028214102982,6080.863351806407,20359.431295259565,11239.124355470321,13088.0,0.22792254036710877,0.14016301127179248,2.6321948487332247,8.812891702721878,4.86502713861394,5.09294967898105
11002,13331.146651977397,2.526368090781671,37.695543038631016,116.27724897982971,1401.1385632588622,261.92512770954846,5149.0,0.01895086864419826,0.282762946224432,0.872222412785343,10.510262919139311,1.9647606807378217,1.9837115493820203
11101,121064.14069863832,580.8861238602819,513.0134594031754,2848.720263784412,12339.91464352802,7064.923088340578,24511.0,0.4798168313987096,0.4237534388322351,2.3530669340607253,10.192873440737033,5.835685982298506,6.315502813697216
11102,32622.371786287065,47.38975285179913,80.66482853248453,939.5055299776316,2995.089009762158,1548.1137716926546,16533.0,0.14526764994971822,0.2472684360932711,2.8799424399073157,9.181089067905097,4.745558605715511,4.890826255665229
11201,41223.494537973405,47.076447907090184,39.75464063584805,819.5826935082674,3643.103889936209,866.95020622015,7005.0,0.11419810094878124,0.09643685253133426,1.9881446313419673,8.837445565368869,2.10304879762571,2.2172468985744915
11202,11940.742530438303,17.687089103460313,18.53947893977165,206.17851508855819,1145.8454744905234,138.4041182398796,2972.0,0.14812386297061444,0.155262362390885,1.726680853916629,9.596098999451948,1.1590913872154254,1.3072152501860397
11203,14726.635693281889,5.885912847518921,17.330743384361266,267.5637881934643,1366.8397612571716,368.19654812812803,1812.0,0.039967803713675094,0.11768297760137666,1.8168697438174803,9.281412195731216,2.500208165644342,2.540175969358017
11301,105923.01988440417,448.62440109066665,170.27126494683324,2998.1721919748934,10278.588857300952,14093.98938035667,12333.0,0.42353815212241785,0.1607500098964829,2.83051993348269,9.703829128472899,13.305879492236636,13.729417644359055
11302,1313756.199159207,5967.99998412251,5136.599980732962,31774.79986288671,109920.79990029296,204570.3996731615,59250.0,0.4542699770278519,0.3909857844263907,2.418622259078383,8.366910083517881,15.571412702302364,16.025682679330213
11303,16156.315977306664,44.22339623197913,44.263087497651576,302.21240321397784,1168.3651068568229,1173.3788733147085,7725.0,0.2737220310254875,0.2739677012991327,1.8705526905915224,7.231630704041201,7.2626635611908625,7.536385592216351
11304,2573708.74179437,24739.396381368395,20854.669637884297,112011.3600777559,200285.003207074,811054.2520774178,129945.0,0.9612352780882375,0.8102964138570155,4.3521381521851,7.781960715082191,31.513055028594923,32.47429030668316
11401,46431.535468626025,165.95069701075553,149.90685916543006,1193.2158461868762,5247.755945807696,1641.9487317979335,9336.0,0.35740945315687245,0.3228557006621561,2.569839300259922,11.302137421997655,3.5362792016805153,3.893688654837388
11402,45483.67870842591,172.25455979406834,158.94163980409502,929.67995384112,5027.715866943448,1486.3066383466125,16355.0,0.3787172996676673,0.34944763554195735,2.0439858433634033,11.053890119956499,3.2677801808306066,3.6464974804982746
11403,20616.460749226808,55.52933636903763,40.94670649170875,511.3806985795498,1794.4873523056508,793.8882570505142,4245.0,0.26934466126112444,0.19861171609314368,2.48044853478902,8.704148467253043,3.8507494894839693,4.120094150745094
11500,127112.0,55.8,119.2,1750.8,12857.4,3268.4,7407.0,0.043898294417521556,0.09377556800302096,1.3773679904336333,10.115016678205048,2.571275725344578,2.6151740197620996
11600,2374563.050915116,13270.88298181913,10815.296570944793,32647.701355667075,232542.33954857587,290454.8335354508,99800.0,0.5588768416448137,0.45546470399161487,1.3748930079192974,9.793058114795395,12.231927613946256,12.79080445559107
11700,225330.5997974042,956.6000090330839,734.8000031840056,4021.4000080596657,32748.800099554286,18431.00010779761,10731.0,0.42453178125526114,0.3260986318967188,1.7846666239185114,14.533667477474824,8.17953714425338,8.604068925508642
11800,56939.0,129.0,213.6,847.4,10205.0,1555.6,4127.0,0.22655824654454768,0.3751383059063208,1.4882593652856566,17.922689193698517,2.7320465761604527,2.958604822705
11900,209698.47617200017,343.8898836493492,379.7082975268364,2017.6445063650608,20587.714000147582,5827.943246513605,17521.0,0.1639925525101488,0.18107346531950463,0.9621646009054143,9.817769959978632,2.7792015244466413,2.94319407695679
12001,52416.87833704353,36.1716487288475,41.169250178337094,499.11978950500486,5080.035582029819,1554.8094517886639,16463.0,0.06900763623553036,0.07854197251811995,0.9522119693882496,9.691602673026235,2.966238168154826,3.0352458043903567
12002,24660.56360608414,9.441872384399176,28.623678064346315,320.09268917143345,2225.606706058979,817.9192684151233,14565.0,0.038287334122686964,0.116070656460116,1.2979942157220676,9.024962858147685,3.3167095508446938,3.354996884967381
12100,243563.77085117632,699.1318769026548,586.4722740367055,4555.710531737842,31195.81829325678,16474.67819496803,15125.0,0.2870426395762456,0.2407879759732637,1.8704384957652413,12.808070011495353,6.764010155284744,7.05105279486099
12200,684921.2268500195,1495.253763682797,1146.5219712144171,9380.008029451925,75996.62538415552,56798.851488076245,37312.0,0.21831032607348577,0.16739472019100915,1.369501726876091,11.095673838824807,8.292756781578586,8.511067107652071
12301,77950.42466893196,9.84615478515625,143.70847828388213,1203.444327521324,6546.652565050125,2315.9442204236984,10462.0,0.01263130358426456,0.18435881381562094,1.5438585904214719,8.398482231308959,2.9710475988551535,2.9836789024394186
12302,36390.51523128152,23.96575858592987,66.32878875136376,447.91415091753004,3259.644560801983,844.7932965219021,10824.0,0.06585715655195987,0.18226944117116292,1.2308541059965543,8.957401509940622,2.321465610345941,2.387322766897901
12401,30707.71880607605,30.351200008392333,72.4678003191948,464.1856015920639,2452.2554018855094,708.7528023004531,8425.0,0.09883899289317064,0.235992132065687,1.5116251536737948,7.985794768318279,2.308060741262924,2.4068997341560947
12402,37428.1700273335,36.95199962854385,83.01079872250557,539.6095924079418,2964.51556841135,826.1903885781765,8425.0,0.09872777536694448,0.22178695528497233,1.4417204795582288,7.920546385907694,2.207402573983222,2.3061303493501666
12501,380695.87119128916,880.3068047964786,1215.3506035418875,7214.851043476367,38608.93803516896,18024.852298676018,19578.0,0.23123623643245364,0.3192444929173417,1.8951744921475924,10.141675010646237,4.734711790351681,4.965948026784135
12502,27728.455479621887,24.44849991798401,15.402094602584839,244.890371799469,2918.0101947784424,434.5461766719818,2615.0,0.0881711566515186,0.05554616849793203,0.8831735037656283,10.52352229615868,1.567148869836393,1.6553200264879115
12600,45670.66239501834,118.93953345268964,91.77916198223829,703.4423475831748,4791.576265594364,1363.9355180338025,11138.0,0.2604287461914792,0.200958683691545,1.5402499344084501,10.491584781824882,2.9864588042028872,3.2468875503943666
12701,695782.3618643782,3109.568685809162,2321.2399094146795,18008.372467745306,69871.85406856588,49620.18352388687,32359.0,0.4469168602487912,0.33361580238895666,2.5882191694959196,10.04219967309049,7.131566743216585,7.578483603465376
12702,21818.875758091788,8.857949133016519e-05,0.00021552462221734457,355.7717251293199,2646.0296616049573,453.4580640299208,5234.0,4.0597642294798083e-07,9.877897679371254e-07,1.6305685456656849,12.127250234804814,2.078283359131144,2.078283765107567
12800,65581.82990417928,292.6258042320609,158.3922639414668,1016.8272986888885,6404.718713539839,2040.3132388204335,7952.0,0.4461995108395306,0.24151851842635622,1.5504710682433858,9.765995738297766,3.1110953167996493,3.5572948276391805
12901,284710.4799164276,1370.0190895610936,1141.4022809375465,7526.167725961542,34344.01813837954,24697.743124118795,28448.0,0.4811972815202454,0.4008992859246305,2.6434459764778357,12.062786782018247,8.674687047476596,9.15588432899684
12902,16567.185867319884,6.72588740599167e-05,0.00016364898019674,270.1393216545601,2009.1440869948588,344.3130669568168,5234.0,4.059764561016381e-07,9.877898486039859e-07,1.6305685456661156,12.127250234803354,2.078283359131029,2.078283765107485
12903,44395.16233454943,84.8230660431087,89.95063866153359,781.4048031918704,5075.020711898804,1836.0059092000126,10704.0,0.19106375916345567,0.2026136045718021,1.7601125034827538,11.431472361008343,4.135599044248087,4.326662803411542
13000,85791.03377775235,125.74044404341257,306.6370820894488,2161.4083161875724,8635.029828404367,4707.146164518757,7539.0,0.1465659504338786,0.3574232277976898,2.5193871911916235,10.065189155750254,5.486757714929683,5.633323665363562
13101,609540.5706373537,2646.8249891855257,1900.8147238007853,14834.16369991944,56687.36969379357,53120.06628843276,44912.0,0.4342327839503656,0.3118438403227593,2.433663059443016,9.300015852024348,8.714771230549731,9.149004014500097
13102,27860.48049252331,97.43083510696889,66.98925185501575,503.674260315299,2654.3837322205304,1155.8691085338592,17439.0,0.3497098161430331,0.24044542904776214,1.8078448447810005,9.527415483494138,4.14877664742376,4.498486463566793
13103,36596.38866508993,86.86391248963191,121.57716635676334,644.313991445594,3473.919573497784,1394.5869345973945,7539.0,0.23735651428495522,0.33221082951482145,1.7605944601310313,9.492520164459913,3.810722821204816,4.048079335489771
13200,80343.41715426781,275.6833971261978,177.2729679953307,1380.4932645782828,8445.230252442881,3547.406524715945,12671.0,0.34313128180353186,0.2206440481053326,1.7182406642321308,10.51141531138407,4.415304514499989,4.758435796303521
13300,95261.4923428595,104.9523168027401,205.12970331311226,961.7184844017029,8528.021011161803,2806.9983284592627,11617.0,0.11017286651882584,0.21533328763612228,1.0095563913069332,8.952222772731984,2.9466243488570187,3.0567972153758447
13400,136170.21587985157,182.55217139720918,176.95302400887013,1833.8490681380033,12699.848631218076,4247.568816027046,14519.0,0.134061747804147,0.12994987403486447,1.3467328786172166,9.32645112527666,3.11930827793858,3.2533700257427274
13501,300639.9018748909,628.417514443025,552.3413165012374,5506.549901172332,31448.436402500607,10410.460419262201,19865.0,0.20902664966426723,0.18372189222277296,1.8316097985768511,10.460499822670792,3.462767368649035,3.671794018313302
13502,49401.87884149402,168.51758818253876,55.58781419880688,661.4515586424619,4589.031887739524,1249.8473599541933,11369.0,0.3411157472840812,0.11252166011167396,1.338919843038217,9.289184936596111,2.5299591620074406,2.8710749092915218
13600,293898.8254571304,1070.3944297522307,992.1148753404617,8841.920654091238,30731.936439841986,23800.110418652,25189.0,0.3642050723024628,0.33757020763772216,3.008491320214877,10.456638059727364,8.098062447726116,8.462267520028579
13700,140111.0800475955,487.8444835782051,503.5475878715515,2620.803496277332,14595.583512794972,10785.27957766056,13099.0,0.34818408609260965,0.35939169671698856,1.8705183739837348,10.417151525658696,7.697663578067358,8.045847664159968
13800,59494.6050767988,117.62488664090634,108.69989714920521,954.8987484872341,5859.458262011409,3811.2672027170656,12530.0,0.19770681138074603,0.18270546885535185,1.6050173746923777,9.848722005041816,6.406071941812673,6.603778753193419
13900,79289.08509730994,118.57140419483184,201.74355948269368,1140.0477802455425,7671.383134540915,4441.522737830877,9214.0,0.14954316101555654,0.25444051881176044,1.437836971944353,9.675207028969973,5.601682416160917,5.7512255771764735
14000,151967.99622209274,191.76235156706534,276.4143580367556,2424.1628735571867,18432.77959697044,4419.881016635499,20399.0,0.12618601043262778,0.18188984846045572,1.5951798627484748,12.129382537907496,2.90842883140743,3.0346148418400576
14100,287526.6463775197,966.0004953602518,901.2316549584236,5586.762121450297,31208.426085655858,20814.548504611135,23297.0,0.3359690336637191,0.31344282914742977,1.9430415204422247,10.854098734445467,7.2391720095680565,7.575141043231776
14200,675036.6292797911,2411.6513892518356,1948.072314888984,13953.382282734663,65685.96745585017,67480.52163078431,38110.0,0.3572623002435987,0.2885876455278312,2.067055575579918,9.730726394200522,9.996571845705692,10.35383414594929
14300,90003.84299737067,550.9685648173094,248.67088642120362,1602.8245632380247,11857.066030088066,7875.218558298051,16427.0,0.6121611549780215,0.2762891873722194,1.780840139553651,13.173955283703226,8.749869223393178,9.3620303783712
14400,109404.93614211454,320.208096934855,392.4146980881691,1972.0844597309829,15269.082431104034,3921.800152320415,19789.0,0.2926815811298604,0.3586809808822805,1.80255528614293,13.95648402122354,3.584664724109052,3.877346305238912
14500,157106.18253830075,1285.3076958358288,715.0487627208233,4647.748332023621,24555.741984683274,16819.405464285614,14650.0,0.8181140137642164,0.4551372525053254,2.958348460214512,15.630029059293612,10.705756573383244,11.523870587147462
14600,136725.6918067728,598.3437935742414,226.01364315875063,2768.214065159679,17427.712138341976,6521.725617590138,20783.0,0.4376235261035278,0.16530444291199034,2.0246480588826348,12.746479398306237,4.769934261372725,5.2075577874762535
14700,180369.25545919835,113.28100667595864,324.85828071385623,3825.0662386104464,18565.442134033143,6105.233443911374,12664.0,0.06280505310484254,0.18010734694602262,2.1206863824282522,10.293019221467521,3.38485260604319,3.4476576591480326
14801,12426.161179935933,2.229629623889923,4.710000187158585,132.91522653698922,1109.1077508747578,193.22495680451394,4109.0,0.017943028354485087,0.037903903860217504,1.0696402904511053,8.925586388381904,1.5549851157291215,1.5729281440836067
14802,20748.23710370511,13.806932935118676,23.56231541633606,252.78357324153185,2077.1789226576684,601.1326735049486,12596.0,0.06654508942667282,0.11356297548830513,1.218337596481347,10.011351385061708,2.897271081395159,2.9638161708218322
14900,313992.057292372,784.3069043338298,735.6582591474056,9254.136282265186,30506.298972684144,26540.806549346446,15074.0,0.24978558728430728,0.2342919962661353,2.9472517114177346,9.715627597636448,8.452699975347821,8.70248556263213
15000,297028.0830547041,201.62770893955275,527.9549331292131,3153.796513858915,30869.41891169179,8660.728317664401,20659.0,0.06788169888381183,0.17774579686190106,1.061783950333772,10.392761046101665,2.9157944355279497,2.983676134411762
15100,179256.89705830516,167.32137197554113,231.46197220981122,1803.7587760925294,16876.820908379555,8157.791911739111,12368.0,0.09334166479581432,0.12912304966125004,1.0062423291338343,9.414879530627038,4.550894300644792,4.644235965440607
15200,823924.8246170575,3894.0213709956706,2252.0271426385325,12516.089990433888,80330.63239905101,60233.00257974974,43077.0,0.4726185271581698,0.2733292013243109,1.5190815492482699,9.749752647201396,7.31049736336622,7.783115890524389
15300,87248.3383942751,62.09486707651822,93.43644054981124,1582.4832245931918,8795.181808443904,2492.011834732398,9931.0,0.07117025747345654,0.10709251576525403,1.813768896597151,10.08062958024311,2.856228417177414,2.927398674650871
15400,64953.272736653686,28.93600082397461,38.65595146417618,987.6225561261177,6485.291892108321,1242.1081676661968,10635.0,0.04454894973697881,0.05951347766709575,1.5205123845419322,9.984549844627946,1.9123103661030225,1.9568593158400014
15500,54241.252338142694,116.31505488306284,100.91091362386942,1159.9985063105821,4998.065550974012,1696.1323713839054,9009.0,0.2144402090090932,0.1860408992675643,2.1385909364317275,9.214509871224616,3.127015506224176,3.3414557152332693
15600,79999.33712160584,165.04090374805793,159.09583095991948,1752.5229492659103,7415.8591936024695,2335.1940515698093,16576.0,0.2063028391062561,0.1988714365446306,2.1906718384452675,9.269900802215057,2.9190167513764695,3.125319590482726
15700,52164.317464627326,27.343590134382247,73.31395772099495,684.6307190522551,5609.502074694634,1013.8732012182475,6288.0,0.05241818826235762,0.14054426720086813,1.3124502578156112,10.753523380227188,1.9436144293573012,1.996032617619659
15800,37763.98090741337,87.29539343714714,91.23989333510399,755.6346549719572,5158.234447667002,988.8824791878462,6500.0,0.23116046385885758,0.24160560180029347,2.000940146709004,13.659138479901097,2.6185864292546572,2.849746893113515
15900,670444.4397032221,2340.2195670868605,1791.1033198692094,11735.602700542364,67154.55866941529,77319.54916349512,35602.0,0.3490549594419455,0.2671516405836785,1.750421363138939,10.016424134883096,11.532581163283458,11.881636122725403
16000,143196.68702940346,75.1843734562397,145.4277004122734,1470.5894382357596,13814.65900272727,2489.2279483795164,13080.0,0.05250426878996274,0.10155800628432964,1.0269716909957523,9.647331435740982,1.7383278901336512,1.7908321589236138
16100,136866.72867519857,578.7381670206785,511.23263703882697,3560.7929902523756,17159.284467560054,7321.638359603286,27608.0,0.4228479577341947,0.3735258685491376,2.6016498127185987,12.537221159337511,5.349465447499974,5.7723134052341685
16200,155656.10024896116,120.25528310164809,212.28261267319323,1572.2310812726616,13036.734355983883,2547.424347882718,15661.0,0.0772570319501183,0.1363792439446073,1.0100671151069485,8.375344323243695,1.6365721252223902,1.7138291571725088
16300,1020799.6858676076,3948.7751731032345,3703.308746476249,18948.19894723479,87131.82389298039,55649.22185787093,53041.0,0.3868315427376973,0.3627850593751602,1.8562112831304565,8.535643682033905,5.451532032023797,5.8383635747614955
16400,264926.89990287705,362.4035418203741,390.4641691517958,3913.711340079183,26692.74461260154,6359.976529324311,17427.0,0.13679378800462777,0.14738562573107564,1.4772797105593882,10.075513140563368,2.400653361986229,2.5374471499908573
16500,210782.88677075272,105.08843268896453,267.6261305348482,3448.942973927688,19844.16792631056,8314.42121511274,18822.0,0.04985624511503091,0.12696767495452232,1.6362537902229013,9.414506191811038,3.9445428148801747,3.9943990599952053
16600,130403.27633916638,595.9911223675124,391.2726092539262,3411.5007769277317,14615.44537367681,8358.304810342752,15416.0,0.45703692353357506,0.30004814314347733,2.616115846702154,11.20788202871793,6.40958191004619,6.866618833579764
16701,22867.764557234943,8.4717136323452,16.655076342821122,360.30803526043894,2081.6897887662053,355.8354623794556,8986.0,0.037046531641261385,0.07283211396171105,1.5756154667354403,9.103162591848518,1.5560570491656374,1.593103580806899
16702,133902.0,215.0,160.4,3348.8,17553.0,4726.6,6804.0,0.16056518946692355,0.11978909949067228,2.5009335185434125,13.108840794013531,3.5298949978342367,3.69046018730116
16703,15539.30487666279,4.299514479935169,10.27457494288683,242.67773307859898,1431.3001818209887,246.5202660858631,4823.0,0.027668640998171404,0.06611991349958884,1.561702630875444,9.210837892565845,1.5864304616102338,1.6140991026084055
16801,58776.19608950019,73.25482414960861,82.89709213972091,1028.5309341609477,5151.467171633243,800.9364373505116,4163.0,0.12463348944538942,0.14103854562736784,1.7499106825402149,8.764546728728341,1.3626884532148063,1.4873219426601958
16802,20974.56644063443,14.262292930483818,19.922813600301744,340.1098095923662,1834.8095239445568,305.34990616440774,8986.0,0.06799803452839533,0.0949855800676046,1.6215343976477385,8.747782840411638,1.4558103359545373,1.5238083704829326
16901,117320.76918562055,201.3542784050107,161.01867801994086,1872.6820779398083,10920.123785747588,3050.4565877363084,8283.0,0.17162713797625676,0.13724652432612602,1.5962067849869963,9.307920380636249,2.600099376189726,2.7717265141659833
16902,8827.178403190752,2.785691279192349,6.3097713050115996,103.6187255802582,852.0696657967285,161.3866438405114,6764.0,0.031558116897075605,0.07148118024589616,1.173860103958058,9.652797608449056,1.8282925354966784,1.859850652393754
17000,56296.86534726024,7.81311305463314,29.546841099858284,1115.0003201007844,5964.337348330021,797.7788137897849,9889.0,0.013878415798888483,0.052483989859119604,1.980572653953365,10.594439515485888,1.4170927792671673,1.4309711950660557
17100,115900.70805214455,63.34992371635938,127.1539484694094,2355.129543324781,12683.198202327405,2579.7898256246817,14618.0,0.0546587892179725,0.109709380215522,2.03202343014608,10.943158515150007,2.225862006351174,2.2805207955691467
17200,64965.3892444117,238.00169758666306,160.93365739285946,1647.5028362648561,7636.127378089353,7403.504776801169,15520.0,0.3663515301836445,0.24772214753828004,2.5359700841114776,11.754147041836143,11.39607545326609,11.762426983449732
17300,56530.84449110031,80.06839094758034,117.53410116434097,1067.8670130372047,5326.473229503632,3123.2096778392793,5692.0,0.141636643974398,0.20791145475076786,1.8889988689366206,9.422242454457198,5.5247886458355815,5.66642528980998
17400,189295.32805712073,316.06311092972754,353.42845747768877,6081.4193472959105,17081.487485865502,13454.968092349172,25725.0,0.16696825757598943,0.18670743811016832,3.2126621452912,9.023723755459557,7.10792402033772,7.274892277913709
17501,51790.05437486172,82.79620891213418,68.1504684239626,2112.126921609044,4803.90082051754,2515.1378651618957,8102.0,0.1598689360564226,0.1315898761771566,4.0782481252505605,9.275720750834541,4.856410937430323,5.016279873486745
17502,55257.72119359141,189.8101490497589,200.41201547011732,1638.4450802457518,4700.8972457020545,8684.630090826005,22242.0,0.3434997769538357,0.36268599417624986,2.9650970848138645,8.50722241916709,15.716591099368781,16.060090876322615
17600,99636.93633178175,427.54944820925596,309.3474880378693,3522.192392051965,10211.501061365754,11669.873761526494,17667.0,0.42910738120806524,0.31047470890490947,3.5350267899881946,10.248710405308332,11.712397220511578,12.141504601719642
17700,473665.0563633755,1408.2949589355544,980.2929855209935,6866.977964577827,46480.88527909401,36924.11660226557,38563.0,0.2973187361018185,0.20695911010352322,1.4497539711499798,9.813028141859776,7.795406502171646,8.092725238273465
17800,57019.531417140366,111.55670591890812,52.99531424045563,718.5881503075361,5976.330888488888,2097.0882411062717,12308.0,0.19564647962956355,0.09294238820160658,1.2602491329690668,10.481199581889888,3.6778419411490924,3.8734884207786555
17900,102195.27170399363,394.77742333518546,458.1561373302255,2214.2381071661302,12129.768452581737,8130.505700303033,12913.0,0.3862971512798064,0.448314417771954,2.16667373181376,11.869207107463197,7.955853108207263,8.342150259487068
18000,1097529.181628421,4301.8722307754415,2981.1729904518834,15147.044003079698,104873.45194115117,98334.82768037697,64266.0,0.39195971303402494,0.2716258519913494,1.3801039878143189,9.555413532198644,8.959654952816477,9.351614665850501
18100,116701.51668877601,684.3513337641955,588.358984041214,2997.107897603512,13759.078400167822,8094.7933868438,19287.0,0.586411687852566,0.5041571015827256,2.568182473237526,11.789973935695325,6.936322351689138,7.522734039541704
18201,72778.88293276429,46.642637848854065,117.21668672561646,801.9941802918911,7289.5215646624565,1445.4667211353778,12264.0,0.06408814750831526,0.16105865053453128,1.1019600026463743,10.015984404977436,1.9861073197162853,2.0501954672246003
18202,15237.367833432556,4.2648133635520935,8.870811796188354,154.8553732305765,1386.4908244907856,272.1377407282591,6291.0,0.027989173787578966,0.05821748147816424,1.016286900226992,9.099280398341921,1.785989179385414,1.8139783531729927
18300,98298.4,308.8,768.2,3117.4,12337.6,5994.8,8218.0,0.31414549982502254,0.7814979694481293,3.1713639286092143,12.551170720988338,6.098573323675665,6.412718823500688
18400,69418.66585507392,150.00599513053893,139.34665439128875,1393.6603501081468,7334.78926577568,3544.7153112888336,5302.0,0.21608884769365638,0.20073369701775054,2.007616154735249,10.566018772369663,5.106285561133043,5.322374408826699
