occ_group,occ_group_code,met2013,dominant_statefip,total_emp,emp_projected,emp_proj_lo,emp_proj_hi,emp_growth_pct,log_wage
Healthcare Practitioners and Technical,3000,13780,36,3360.5999999999995,2421.330225194801,1818.717102872875,3223.6129798201537,-0.2794946660730817,11.155988941721189
Healthcare Practitioners and Technical,3000,13820,1,41351.0,44609.38852897806,33507.142901099396,59390.248545005794,0.07879830062097795,11.36699801146028
Healthcare Practitioners and Technical,3000,13900,38,5928.0,5694.979530017691,4277.630768401616,7581.952160737659,-0.03930844635329098,11.179641446911024
Healthcare Practitioners and Technical,3000,13980,51,4630.8,4889.294583704032,3672.462181258581,6509.311831237183,0.05582071860240828,11.283155060864722
Healthcare Practitioners and Technical,3000,14010,17,4452.400000000001,4694.075163355688,3525.828362002516,6249.408472827133,0.054279751000738424,11.304636754686271
Healthcare Practitioners and Technical,3000,14020,18,3539.5999999999995,3924.8541840232115,2948.0487033489594,5225.31406904681,0.10884116397988815,11.340434312486854
Healthcare Practitioners and Technical,3000,14260,16,23297.8,27886.766885946083,20946.395230009846,37126.75898700368,0.19696996651812976,11.40358064025778
Healthcare Practitioners and Technical,3000,14460,25,173124.4,181876.5146909048,136611.65438623552,242139.41881260043,0.05055390627147183,11.540911993289864
Healthcare Practitioners and Technical,3000,14740,53,6390.6,7218.436991750507,5421.934883685956,9610.191513117063,0.12953979152982614,11.556473626204353
Healthcare Practitioners and Technical,3000,14860,9,27357.8,29049.27635218772,21819.582962317272,38674.45395464852,0.06182793763342525,11.587633886257873
Healthcare Practitioners and Technical,3000,15180,48,7847.8,9030.173854737963,6782.772321031141,12022.228668055375,0.15066309726776453,11.170667945336447
Healthcare Practitioners and Technical,3000,15380,36,39804.0,42367.77668128333,31823.41642588188,56405.90177034558,0.06441002616026853,11.294201261132336
Healthcare Practitioners and Technical,3000,15500,37,5223.799999999999,5814.319985244758,4367.270142960136,7740.834842861973,0.11304414128503362,11.099552081523084
Healthcare Practitioners and Technical,3000,15540,50,3887.2,2822.3426445446557,2119.92680072701,3757.4967213413174,-0.27393943081275574,11.35506939019577
Healthcare Practitioners and Technical,3000,15940,39,12521.2,13006.095977211251,9769.1793334208,17315.531509359418,0.0387259988827948,11.13120724712321
Healthcare Practitioners and Technical,3000,15980,12,20719.8,23913.7231039482,17962.1502056861,31837.28819455456,0.1541483558696609,11.415728963132215
Healthcare Practitioners and Technical,3000,16580,17,4275.199999999999,3026.474877617254,2273.255239646116,4029.2660608908454,-0.29208577900045496,11.300189504835172
Healthcare Practitioners and Technical,3000,16620,54,6510.799999999999,6198.206642005555,4655.616284659737,8251.918377291611,-0.04801151287006881,11.40506946371874
Healthcare Practitioners and Technical,3000,16700,45,29105.2,32112.37164598398,24120.34464306178,42752.47422828272,0.10332076900292665,11.375986613574735
Healthcare Practitioners and Technical,3000,16740,37,73263.4,83053.01484064093,62383.039274899376,110571.77326233835,0.13362217479179148,11.40851524576312
Healthcare Practitioners and Technical,3000,16860,47,18257.6,19878.93602679785,14931.528365134212,26465.61610399282,0.08880334911477157,11.402524455722672
Healthcare Practitioners and Technical,3000,16980,17,269948.8,285880.3880667741,214731.3678005842,380603.90113617585,0.059017073114509606,11.396025805484324
Healthcare Practitioners and Technical,3000,17020,6,5051.4,5274.583430548829,3961.861540342872,7022.262156948704,0.04418249011142043,11.408447906441758
Healthcare Practitioners and Technical,3000,17140,39,74475.4,79145.67755008963,59448.14791515233,105369.78012844306,0.06270899585755349,11.350231996444702
Healthcare Practitioners and Technical,3000,17300,47,8412.800000000003,10004.182707400389,7514.372885156681,13318.965291268232,0.1891620753376266,11.076049988638328
Healthcare Practitioners and Technical,3000,17460,39,74182.0,75510.08065455394,56717.36704756937,100529.5657620198,0.017903004159417892,11.325593266433888
Healthcare Practitioners and Technical,3000,17660,16,5459.799999999999,6125.180491902483,4600.764655267164,8154.69576680707,0.1218690230232762,11.460355470696204
Healthcare Practitioners and Technical,3000,17780,48,6244.200000000001,7135.785706677868,5359.853592926064,9500.15457863096,0.1427862186793932,11.34387956318868
Healthcare Practitioners and Technical,3000,17820,8,23570.6,26332.92437602968,19779.26820266333,35058.06681464216,0.11719363851703744,11.32111202921545
Healthcare Practitioners and Technical,3000,17860,29,5758.799999999999,4156.931050043344,3122.3670020345453,5534.287206966605,-0.2781601982976758,11.27506618197076
Healthcare Practitioners and Technical,3000,17900,45,27421.2,27820.36186362347,20896.51688274514,37038.35134658479,0.014556688387943295,11.249718136182342
Healthcare Practitioners and Technical,3000,18140,39,74885.79999999999,80251.95451380892,60279.09811496189,106842.61053480972,0.07165783785188819,11.43752012940094
Healthcare Practitioners and Technical,3000,18580,48,12868.8,13461.463640347754,10111.21651134228,17921.780543135515,0.04605430501272497,11.231315208580709
Healthcare Practitioners and Technical,3000,19100,48,198656.4,223665.54233052736,168000.35902874015,297774.8090255619,0.1258914504165351,11.409260278802886
Healthcare Practitioners and Technical,3000,19300,1,7395.199999999999,8387.228920133251,6299.841518531042,11166.250571827455,0.13414497513701493,11.436682565252358
Healthcare Practitioners and Technical,3000,19380,39,26737.6,28392.933539712965,21326.588704047736,37800.638732135834,0.061910326271354454,11.291740494836668
Healthcare Practitioners and Technical,3000,19460,1,4246.799999999999,4813.462684837464,3615.5030891129154,6408.353816123396,0.1334328635295904,10.972873420283104
Healthcare Practitioners and Technical,3000,19500,17,1662.6,1141.095649536273,857.1033195847903,1519.185904006753,-0.3136679601008823,10.985905182541396
Healthcare Practitioners and Technical,3000,19660,12,18490.6,20769.12599532315,15600.170627852662,27650.761321767888,0.1232261795357182,11.226788208367624
Healthcare Practitioners and Technical,3000,19740,8,94946.6,104207.61929148412,78272.75168129525,138735.73734336864,0.09753924091525254,11.423252420509057
Healthcare Practitioners and Technical,3000,19780,19,20899.4,20521.91965782279,15414.488233410037,27321.645718300028,-0.01806177891122291,11.248703267269338
Healthcare Practitioners and Technical,3000,19820,26,127967.8,136214.34295359816,102313.74168154583,181347.5582198073,0.06444232809814776,11.284628481118409
Healthcare Practitioners and Technical,3000,20100,10,4822.799999999999,5219.09853829955,3920.185555202636,6948.392918883784,0.08217187905356854,11.129823688041332
Healthcare Practitioners and Technical,3000,20700,42,4637.8,4861.111544542682,3651.293249073976,6471.790633217197,0.048150317940118585,11.13566840833622
Healthcare Practitioners and Technical,3000,20740,55,3010.4,2214.5435239858193,1663.3948315766577,2948.3096415413625,-0.2643690127604906,11.359470623409209
Healthcare Practitioners and Technical,3000,20940,6,3061.0,3445.095562419575,2587.690912708878,4586.592384705845,0.1254804189544511,11.35823057380471
Healthcare Practitioners and Technical,3000,21140,18,5106.6,5623.737872275214,4224.119512470866,7487.105315721268,0.10126852940806276,11.162476483158835
Healthcare Practitioners and Technical,3000,21340,48,21032.6,23249.031338144443,17462.884855579297,30952.357679282864,0.10538075835343441,11.178732925496105
Healthcare Practitioners and Technical,3000,21500,42,9498.6,9375.248038796368,7041.965517306726,12481.639617936047,-0.012986330743860413,11.199624113800468
Healthcare Practitioners and Technical,3000,21660,41,10705.4,11880.068521929968,8923.394082852703,15816.406490099984,0.10972672874717142,11.452037133721136
Healthcare Practitioners and Technical,3000,22180,37,9413.4,10038.810007148595,7540.382250431632,13365.065989042929,0.0664382696101935,11.102542257402138
Healthcare Practitioners and Technical,3000,22220,5,14649.8,17064.87999709227,12817.825832363686,22719.151681705986,0.16485412750291956,11.297543542923403
Healthcare Practitioners and Technical,3000,22380,4,4380.6,4894.249381415497,3676.1838443532506,6515.90834998083,0.11725548587305311,11.427759172503606
Healthcare Practitioners and Technical,3000,22500,45,3884.6,2648.237364183624,1989.1523000834181,3525.703455066824,-0.31827283010255264,11.219339575926448
Healthcare Practitioners and Technical,3000,22660,8,12227.4,13653.374032974114,10255.36484338589,18177.278461674465,0.11662119771775802,11.376347803302844
Healthcare Practitioners and Technical,3000,23060,18,13859.0,14944.329866333062,11225.031611162074,19895.97917316277,0.07831227839909535,11.272147997833176
Healthcare Practitioners and Technical,3000,23420,6,24225.6,27820.195075586744,20896.391604395332,37038.12929505522,0.14838002260364017,11.471760817487043
Healthcare Practitioners and Technical,3000,23460,1,1492.4,1144.3827811095061,859.572360093774,1523.5621926664292,-0.23319299041174882,10.973037806467246
Healthcare Practitioners and Technical,3000,23540,12,14050.6,14532.95969383605,10916.041965492454,19348.305743998215,0.03433018474912457,11.42302214407597
Healthcare Practitioners and Technical,3000,23580,13,4377.599999999999,5050.784942762366,3793.7613229090525,6724.310352363882,0.1537794551266371,11.387856031567845
Healthcare Practitioners and Technical,3000,24020,36,3714.8,3960.1178817102577,2974.5360818265526,5272.262028642561,0.06603797827884611,11.158221760381371
Healthcare Practitioners and Technical,3000,24140,37,2770.7999999999997,2942.5652341324426,2210.228766795014,3917.5538239331795,0.061991206197647926,10.989465758598428
Healthcare Practitioners and Technical,3000,24300,8,4472.8,4845.695067221025,3639.713576595104,6451.266065407287,0.08336949276091594,11.312519187788002
Healthcare Practitioners and Technical,3000,24340,26,31934.4,34475.49545105447,25895.341558297478,45898.594692018465,0.07957235617561215,11.317999602752572
Healthcare Practitioners and Technical,3000,24660,37,22676.0,24448.93222231104,18364.158146218746,32549.833324880085,0.07818540405322982,11.337224884124964
Healthcare Practitioners and Technical,3000,24780,37,8426.0,8571.589750134895,6438.319199573846,11411.697458162795,0.017278631632434777,11.291845890975262
Healthcare Practitioners and Technical,3000,24860,45,31610.6,34909.366847707664,26221.23239356222,46476.224893496415,0.10435635032892973,11.353917436971814
Healthcare Practitioners and Technical,3000,25060,28,12601.2,13354.35757736094,10030.766671601883,17779.18599272306,0.05976871864274341,11.179524992842984
Healthcare Practitioners and Technical,3000,25260,6,2606.400000000001,2862.2302601783995,2149.8873108594403,3810.6006863243097,0.09815464248710803,11.11254181370087
Healthcare Practitioners and Technical,3000,25420,42,19052.0,20963.786852136687,15746.384897126149,27909.92104238656,0.10034573021922566,11.439676822145888
Healthcare Practitioners and Technical,3000,25500,51,2943.8,3146.4251189799784,2363.3526386667577,4188.960575486983,0.06883114307357095,11.316799399712275
Healthcare Practitioners and Technical,3000,25540,9,37718.399999999994,38635.44449535151,29019.975445579006,51436.89987445492,0.024312921421680615,11.413460438691589
Healthcare Practitioners and Technical,3000,25860,37,10851.2,11821.007420651764,8879.031924444287,15737.7761030913,0.08937328780704097,11.155125288507568
Healthcare Practitioners and Technical,3000,25940,45,3842.2,2828.175125628165,2124.307712090683,3765.2617347747264,-0.2639177748091809,11.27058685373257
Healthcare Practitioners and Technical,3000,26140,12,3434.0,3679.1056614698427,2763.461307411425,4898.139312447498,0.07137613904188782,11.117730672330367
Healthcare Practitioners and Technical,3000,26380,22,4435.0,3174.271926724816,2384.2690196621975,4226.034135284302,-0.2842678857441227,11.049144876698357
Healthcare Practitioners and Technical,3000,26420,48,191757.8,210967.6007418205,158462.64157972758,280869.5356777019,0.10017741516548745,11.39580582675821
Healthcare Practitioners and Technical,3000,26620,1,13619.2,16215.921413939812,12180.153416290874,21588.89944287317,0.19066622224064636,11.4969664776776
Healthcare Practitioners and Technical,3000,26900,18,76778.8,84443.37438114733,63427.370464899715,112422.81407236774,0.09982670191703076,11.4318175107992
Healthcare Practitioners and Technical,3000,26980,19,8813.400000000001,8990.40717858024,6752.90265133475,11969.285714594318,0.020083869855020677,11.497504534274418
Healthcare Practitioners and Technical,3000,27060,36,2545.3999999999996,2581.6043549401993,1939.1027065724163,3436.9922866163092,0.014223444228883346,11.406633856690172
Healthcare Practitioners and Technical,3000,27100,26,4014.000000000001,4336.18834739978,3257.0113017358344,5772.939557840884,0.08026615530637234,11.155038391903368
Healthcare Practitioners and Technical,3000,27140,28,22980.2,23072.089624898643,17329.97984462984,30716.788157391282,0.0039986433929488025,11.308626189450026
Healthcare Practitioners and Technical,3000,27180,47,4267.8,4474.188390084522,3360.666323763132,5956.664488949148,0.048359433451549305,11.387715663793966
Healthcare Practitioners and Technical,3000,27260,12,48031.8,54008.06376161062,40566.70512523233,71903.07771542225,0.12442306475315551,11.379809566222594
Healthcare Practitioners and Technical,3000,27500,55,4381.0,4849.7934973176025,3642.7920021786995,6456.722467974248,0.1070060482350154,10.956661382129557
Healthcare Practitioners and Technical,3000,27620,29,2311.2000000000003,1598.145145118103,1200.4037607326802,2127.6740280334157,-0.30852148445911093,10.869862085449167
Healthcare Practitioners and Technical,3000,27780,42,4586.0,4626.6453387902975,3475.180262084246,6159.636472529858,0.00886291731144734,11.065911634792808
Healthcare Practitioners and Technical,3000,27900,29,5809.6,6094.0017701622455,4577.345596650275,8113.186297734986,0.04895376104417604,11.354536121744996
Healthcare Practitioners and Technical,3000,28020,26,12066.8,12673.595420930598,9519.430479617218,16872.860328918716,0.0502863576864288,11.317853071976522
Healthcare Practitioners and Technical,3000,28100,17,2296.2,1653.3310674725028,1241.8551826739756,2201.1452356175355,-0.27997079197260566,11.134178487177364
Healthcare Practitioners and Technical,3000,28140,29,79451.20000000001,85414.99596977595,64157.177899826194,113716.37243627272,0.07506237753206918,11.30536414113843
Healthcare Practitioners and Technical,3000,28940,47,31859.2,33994.524709756806,25534.073316536218,45258.25926464562,0.06702380190829668,11.207633213682929
Healthcare Practitioners and Technical,3000,29100,55,5544.0,5681.765484636423,4267.705393463913,7564.359777937597,0.024849474140768945,11.332444181932033
Healthcare Practitioners and Technical,3000,29180,22,16092.6,15816.601819110461,11880.215238064902,21057.2694257883,-0.01715062705153543,11.223560361061546
Healthcare Practitioners and Technical,3000,29200,18,5061.4,4931.972494231847,3704.518546385552,6566.130626500021,-0.025571483338236955,11.396043455846137
Healthcare Practitioners and Technical,3000,29420,4,4099.400000000001,4475.456318497173,3361.6186941029196,5958.352532341981,0.09173447784972738,11.3483079090756
Healthcare Practitioners and Technical,3000,29460,12,17109.4,20652.388642918948,15512.486503996923,27495.344253693354,0.20707848568149356,11.04453402978096
Healthcare Practitioners and Technical,3000,29540,42,17243.800000000003,18780.27212470626,14106.296511894418,25002.921268571354,0.08910287318956697,11.259251078683016
Healthcare Practitioners and Technical,3000,29620,26,12328.0,13355.275386007075,10031.45605889178,17780.407907781937,0.08332863286884128,11.293208388987034
Healthcare Practitioners and Technical,3000,29700,48,3671.0,4397.4211427111,3303.00466973274,5854.461207264133,0.1978809977420595,11.198739123811732
Healthcare Practitioners and Technical,3000,29740,35,4640.2,5285.642513560389,3970.1682732312356,7036.985552861421,0.1390979943882567,11.107273716972548
Healthcare Practitioners and Technical,3000,29820,32,51811.6,59337.786592538425,44569.98314378537,78998.74914340372,0.1452606480505992,11.414213304967229
Healthcare Practitioners and Technical,3000,29940,20,3095.0,3228.453555680904,2424.966093617082,4298.168287228237,0.04311908099544561,11.197453344954052
Healthcare Practitioners and Technical,3000,30140,42,4548.6,4899.943673864961,3680.460959039566,6523.489387403972,0.07724215667787027,11.210717420324844
Healthcare Practitioners and Technical,3000,30340,23,3028.6,3375.4460603294337,2535.375561692381,4493.865239668152,0.11452356215064183,11.093811327165556
Healthcare Practitioners and Technical,3000,30620,39,3083.0,3073.483539139652,2308.5645319534337,4091.8505567480274,-0.0030867534415660596,11.416842671992873
Healthcare Practitioners and Technical,3000,30700,31,9699.2,10572.50463725033,7941.252623822914,14075.594821068662,0.09003883178512954,11.370842935346078
Healthcare Practitioners and Technical,3000,30780,5,29455.0,30777.44396618641,23117.649604985792,40975.23205332476,0.04489709611904291,11.347319798096938
Healthcare Practitioners and Technical,3000,31080,6,317779.0,341937.3290632072,256837.03197811134,455234.73039061023,0.0760224214413388,11.494739365187586
Healthcare Practitioners and Technical,3000,31140,21,46888.0,49828.433406772856,37427.28815065651,66338.57002353096,0.0627118539236661,11.249334399594924
Healthcare Practitioners and Technical,3000,31180,48,10584.2,11595.829730511568,8709.89575624136,15437.98811170179,0.09557923418978927,11.188846753394122
Healthcare Practitioners and Technical,3000,31340,51,7134.4,7616.66280531264,5721.051497518605,10140.365335812003,0.06759682738739628,11.261327611611197
Healthcare Practitioners and Technical,3000,31460,6,2484.2,2924.3063119406984,2196.514068269133,3893.2449965116307,0.17716218981591603,11.30883698982823
Healthcare Practitioners and Technical,3000,31700,33,5895.4,4496.878005097889,3377.7090180858745,5986.872073483938,-0.23722257945213393,11.249771181456552
Healthcare Practitioners and Technical,3000,31900,39,3197.0,3570.4355074393084,2681.8366427330407,4753.462425583088,0.11680810367197635,11.087944488017754
Healthcare Practitioners and Technical,3000,32580,48,16092.8,18207.537415282048,13676.102232485491,24240.416830274484,0.13140891673804736,11.23295655112364
Healthcare Practitioners and Technical,3000,32780,41,6554.4,7112.571059112275,5342.416534516854,9469.247997432036,0.0851597490406865,11.540102975774571
Healthcare Practitioners and Technical,3000,32820,47,36387.4,37875.14589329919,28448.89759074751,50424.68418548675,0.04088629287333491,11.350889261612943
Healthcare Practitioners and Technical,3000,32900,6,4309.200000000001,5072.702951259116,3810.224445740944,6753.490666534473,0.1771797436320234,11.320059925274144
Healthcare Practitioners and Technical,3000,33100,12,171998.2,188799.47832085207,141811.6523977992,251356.2349181052,0.09768287296525228,11.376661567209664
Healthcare Practitioners and Technical,3000,33140,18,2305.4,2630.7952494605834,1976.0511245283521,3502.4820758300525,0.14114481194611922,11.207150333167016
Healthcare Practitioners and Technical,3000,33260,48,3631.4,4198.027292324206,3153.2353395798714,5589.000264549556,0.15603549383824594,11.388861840886143
Healthcare Practitioners and Technical,3000,33340,55,55087.399999999994,57120.67580419314,42904.65998060422,76047.02160098056,0.036909997643619866,11.36392267176982
Healthcare Practitioners and Technical,3000,33460,27,123282.2,129992.42643092375,97640.31635744535,173064.07393784114,0.05442980763584484,11.386668299571143
Healthcare Practitioners and Technical,3000,33660,1,11823.4,12564.967659235072,9437.837656801586,16728.23988065155,0.06272033926240099,11.15922157092515
Healthcare Practitioners and Technical,3000,33700,6,11618.4,12997.920110034152,9763.038250593236,17304.64665306054,0.11873580785944303,11.48332310601671
Healthcare Practitioners and Technical,3000,33740,22,6017.0,6380.188906538462,4792.307370196781,8494.198585063828,0.06036046311092939,11.370828499663956
Healthcare Practitioners and Technical,3000,33780,26,5885.2,5985.814668501805,4496.083763773159,7969.1525176529385,0.01709621907527438,11.191022755198372
Healthcare Practitioners and Technical,3000,33860,1,10832.2,11871.563335327279,8917.00564059213,15805.083197786142,0.09595126893219087,11.201344466606344
Healthcare Practitioners and Technical,3000,34060,54,4004.4,2870.8771175342627,2156.38216529754,3822.11259053175,-0.2830693443376629,11.423206728081247
Healthcare Practitioners and Technical,3000,34620,18,3206.6000000000004,3370.2603392388137,2531.480446709673,4486.9612834694035,0.05103858892247655,11.116863377989429
Healthcare Practitioners and Technical,3000,34740,26,3933.0,4328.187819393457,3251.0019202125263,5762.288137535535,0.10047999476060442,11.090796912433706
Healthcare Practitioners and Technical,3000,34820,45,13316.6,14033.780070544068,10541.096611554321,18683.728109703698,0.053856094689640546,11.188144985298315
Healthcare Practitioners and Technical,3000,34900,6,3854.2,3928.984293249571,2951.1509238592203,5230.812647295919,0.019403324490055256,11.645485951016669
Healthcare Practitioners and Technical,3000,34940,12,8401.2,9622.51947752597,7227.696810787494,12810.84189325288,0.1453744081233596,11.52933822047262
Healthcare Practitioners and Technical,3000,34980,47,74207.8,81567.40625119477,61267.164322492514,108593.92361504967,0.09917564260353719,11.363470366614049
Healthcare Practitioners and Technical,3000,35300,9,31574.2,32445.473819973613,24370.545385833386,43195.94636624478,0.027594486003560258,11.410206797246998
Healthcare Practitioners and Technical,3000,35380,22,41844.6,42192.05815951562,31691.430182326534,56171.960731791194,0.008303536406504535,11.402155582750868
Healthcare Practitioners and Technical,3000,35620,36,576052.2,606010.9522293956,455188.83458335657,806806.4203686574,0.052007009485244,11.547316496264044
Healthcare Practitioners and Technical,3000,35660,26,4074.6,4195.813202904896,3151.5722858368126,5586.052559475582,0.02974849136231673,11.297290384761494
Healthcare Practitioners and Technical,3000,35840,12,24402.799999999996,27583.63572254436,20718.706406091533,36723.188444348285,0.1303471619053701,11.331384774957929
Healthcare Practitioners and Technical,3000,35980,9,7645.599999999999,8187.595551917525,6149.892281000317,10900.470749525992,0.07088986500961672,11.377373286423255
Healthcare Practitioners and Technical,3000,36100,12,10653.6,12867.517559797649,9665.089880765121,17131.03656503125,0.20780933766967485,11.157110103740852
Healthcare Practitioners and Technical,3000,36140,34,2653.8,2845.636599700604,2137.423428900587,3788.508887881309,0.07228751213377194,11.573325350842431
Healthcare Practitioners and Technical,3000,36220,48,2994.9999999999995,3279.8665547450464,2463.583585661324,4366.616452369081,0.09511404165110081,11.365979519324284
Healthcare Practitioners and Technical,3000,36260,49,17594.4,20272.60431831198,15227.221718806319,26989.722316794287,0.1522191332646739,11.380145796234936
Healthcare Practitioners and Technical,3000,36420,40,48783.6,51170.10934213341,38435.05195947646,68124.79641881443,0.04892032039729355,11.36039393505628
Healthcare Practitioners and Technical,3000,36500,53,7577.799999999999,8532.370887060848,6408.861004947684,11359.483829991068,0.12596939574293975,11.418223041371158
Healthcare Practitioners and Technical,3000,36540,31,36740.6,39326.042278736015,29538.699404326286,52356.32009858986,0.07037017029487859,11.37135550124198
Healthcare Practitioners and Technical,3000,36740,12,77331.8,90202.35395387089,67753.07314478312,120089.9720287581,0.16643287695192513,11.397011834939311
Healthcare Practitioners and Technical,3000,36780,55,4475.8,4841.722905497608,3636.729994105369,6445.9777689344155,0.08175586610161482,11.086138097523522
Healthcare Practitioners and Technical,3000,36980,21,2108.8,1547.4141288049452,1162.2985216972074,2060.1338135823257,-0.2662110542465169,11.042619513853817
Healthcare Practitioners and Technical,3000,37100,6,19679.0,21090.66556224309,15841.686429176532,28078.839702264493,0.0717346187429794,11.504522039710142
Healthcare Practitioners and Technical,3000,37340,12,16991.2,19472.374192190196,14626.150373201357,25924.34420580087,0.14602701352407102,11.215831694774607
Healthcare Practitioners and Technical,3000,37620,54,1928.7999999999995,1415.2507926647677,1063.0275848750566,1884.1795214313927,-0.2662532182368478,11.1264813281639
Healthcare Practitioners and Technical,3000,37860,12,16869.199999999997,18756.255057543032,14088.25673757694,24970.946394331164,0.11186393293950131,11.261547568709114
Healthcare Practitioners and Technical,3000,37980,42,217822.4,230996.29051915667,173506.65344855303,307534.5248903227,0.06047996220387193,11.430654913432194
Healthcare Practitioners and Technical,3000,38060,4,137170.4,155224.50691795407,116592.71526831055,206656.54361401428,0.1316180963090731,11.384524199065773
Healthcare Practitioners and Technical,3000,38300,42,87376.4,89927.79287438894,67546.84397131427,119724.43797216313,0.029200022825258777,11.3231812280347
Healthcare Practitioners and Technical,3000,38340,25,4454.2,4610.3309142732305,3462.9261207102286,6137.916431998301,0.03505251544008592,11.413056813980448
Healthcare Practitioners and Technical,3000,38860,23,20882.6,22340.02437310674,16780.108711812445,29742.16064760507,0.0697913273781397,11.463594802093947
Healthcare Practitioners and Technical,3000,38900,41,76012.0,82401.05264213041,61893.335397039315,109703.7901249695,0.08405321057373058,11.529982257704589
Healthcare Practitioners and Technical,3000,38940,12,14636.8,16286.426518953594,12233.111430441173,21682.765686023762,0.11270404179558341,11.28066209577226
Healthcare Practitioners and Technical,3000,39140,4,5345.8,6038.605060443088,4535.735847446815,8039.434460570504,0.12959801347657754,11.340001633117163
Healthcare Practitioners and Technical,3000,39300,44,52409.2,56887.23628290784,42729.31816005024,75736.23430605148,0.08544370612235723,11.339252965948123
Healthcare Practitioners and Technical,3000,39340,49,15646.0,19272.60496085399,14476.09908574027,25658.383503537603,0.23179119013511382,11.112441366590136
Healthcare Practitioners and Technical,3000,39380,8,4759.6,5187.56158559055,3896.4974210243518,6906.406522712429,0.08991545205280894,11.22859493123476
Healthcare Practitioners and Technical,3000,39460,12,4060.7999999999993,4874.333978146763,3661.2249245997327,6489.39418359104,0.2003383515924852,11.25640079436125
Healthcare Practitioners and Technical,3000,39540,55,6022.4,6286.07790270701,4721.618419777792,8368.904872401992,0.04378286110305039,11.236107339656144
Healthcare Practitioners and Technical,3000,39580,37,46248.8,50562.40966211797,37978.5946824169,67315.74172815458,0.09326965590713635,11.381934354489324
Healthcare Practitioners and Technical,3000,39740,42,12222.600000000002,13219.077730654264,9929.154851652931,17599.082566427034,0.08152747620426601,11.374338239426114
Healthcare Practitioners and Technical,3000,39820,6,5179.799999999999,5630.188537570351,4228.96475628565,7495.69334231818,0.08695095130513769,11.372115894575858
Healthcare Practitioners and Technical,3000,39900,32,13752.2,15752.440970106829,11832.022541255708,20971.8495423324,0.1454487987454246,11.491916206660802
Healthcare Practitioners and Technical,3000,40060,51,40993.0,45309.62964576485,34033.11019047748,60322.50732143768,0.10530162822347351,11.417257427100738
Healthcare Practitioners and Technical,3000,40140,6,107042.8,120891.75145721737,90804.58901627474,160947.9843334155,0.12937770179047414,11.338052725959178
Healthcare Practitioners and Technical,3000,40220,51,11722.2,11606.60383553127,8717.988435572574,15452.332105109243,-0.009861302867100921,11.275453364024932
Healthcare Practitioners and Technical,3000,40380,36,36628.40000000001,37566.9920969037,28217.436151085934,50014.426812285434,0.025624709157475854,11.315138328725473
Healthcare Practitioners and Technical,3000,40420,17,8875.0,9151.257027917427,6873.720691327841,12183.43149972107,0.03112755244140022,11.277895586171375
Healthcare Practitioners and Technical,3000,40580,37,3455.0,3654.535457334068,2745.0060591277193,4865.428025013524,0.05775266493026565,11.296394268105042
Healthcare Practitioners and Technical,3000,40900,6,67913.2,76133.218501437,57185.42028862716,101359.1738966425,0.12103712535172849,11.642801164630894
Healthcare Practitioners and Technical,3000,40980,26,5277.2,5367.340222978036,4031.533311274099,7145.752954250926,0.017081070070877745,11.191638177230136
Healthcare Practitioners and Technical,3000,41100,49,4563.6,5432.894198842475,4080.772417871539,7233.027562760148,0.19048431037831415,11.491114704720196
Healthcare Practitioners and Technical,3000,41140,29,3379.0,3285.4858371169994,2467.8043585445107,4374.097625900479,-0.027675099994969105,11.226299735215138
Healthcare Practitioners and Technical,3000,41180,29,99790.0,104483.40629275383,78479.90167295691,139102.90351827038,0.04703283187447472,11.32111743582144
Healthcare Practitioners and Technical,3000,41500,6,9671.2,10826.85997485089,8132.304797494898,14414.22817196145,0.11949499284999676,11.500732475751985
Healthcare Practitioners and Technical,3000,41540,10,12130.2,13425.970073069764,10084.556472501334,17874.526549034712,0.1068218226467629,11.302472661566238
Healthcare Practitioners and Technical,3000,41620,49,35146.0,40183.16307411175,30182.5026466752,53497.43901433985,0.14332109127956946,11.374055892662584
Healthcare Practitioners and Technical,3000,41660,48,3131.8,3440.2232904589378,2584.0312366132944,4580.105735767962,0.09848115794716698,11.3258460861942
Healthcare Practitioners and Technical,3000,41700,48,79037.79999999999,88249.64124480952,66286.34549069726,117490.24813761326,0.11654981850215383,11.352072303280812
Healthcare Practitioners and Technical,3000,41740,6,92497.4,97598.08962744384,73308.18116676803,129936.20831019332,0.055144140564425036,11.536935100062337
Healthcare Practitioners and Technical,3000,41860,6,127912.6,132182.8695515049,99285.60881892723,175980.29775629824,0.03338427607213752,11.786580743342489
Healthcare Practitioners and Technical,3000,41940,6,43592.8,45858.1614049548,34445.12507449746,61052.78941198816,0.05196641199819231,11.733631421878682
Healthcare Practitioners and Technical,3000,42020,6,7604.2,8074.703778453134,6065.096660379499,10750.17345324314,0.06187419826584442,11.515038284982085
Healthcare Practitioners and Technical,3000,42100,6,6538.0,6985.474383888543,5246.95128382843,9300.03915194701,0.06844208991871266,11.65526826730114
Healthcare Practitioners and Technical,3000,42140,35,2831.6,2982.9262717854936,2240.544875149625,3971.288074430514,0.05344196630367765,11.500603082442838
Healthcare Practitioners and Technical,3000,42200,6,8438.6,9162.697598243185,6882.313968156243,12198.662784828284,0.08580778781352175,11.57377154237341
Healthcare Practitioners and Technical,3000,42220,6,13363.8,14211.070822897713,10674.26379384596,18919.762321205482,0.06340044170802568,11.651917008705848
