occ_group,met2013,period,total_emp,emp_20_29,emp_30_54,emp_55_plus,mean_wage,share_foreign_born,share_college,n_obs,share_20_29,share_30_54,share_55_plus,log_emp,log_wage,occ_group_code,dominant_statefip
Legal,41940,P2,9785.599999999999,1137.8,6712.4,1935.4,161886.36004781994,0.27513897972531076,0.8664363963374755,545.0,0.11627289077828648,0.6859466971877044,0.1977804120340092,9.188667196294688,11.994649886875175,2100,6
Legal,41940,P3,9735.4,1225.8000000000002,6720.6,1789.0,192529.24164236034,0.3612178236127946,0.8946525052899726,507.0,0.12591162150502294,0.6903260266655711,0.1837623518294061,9.183524005816825,12.168003325809273,2100,6
Legal,42020,P1,781.6000000000001,65.4,409.40000000000003,306.8,59507.23417524165,0.024564994882292728,0.6015864892528147,45.0,0.08367451381780962,0.523797338792221,0.3925281473899692,6.6613431007285735,10.993853166920305,2100,6
Legal,42020,P2,617.8,47.8,331.79999999999995,238.2,97171.27496159755,0.0987374554872127,0.7992877954030432,33.0,0.07737131757850438,0.5370670119779863,0.38556167044350925,6.4261647804844815,11.484230421685941,2100,6
Legal,42020,P3,1218.6000000000001,75.60000000000001,750.2000000000002,392.79999999999995,190064.62204582358,0.03594288527818808,0.763991465616281,53.0,0.0620384047267356,0.6156244871163631,0.3223371081569013,7.1054579378143945,12.155119409346927,2100,6
Legal,42100,P1,1161.1999999999998,100.8,744.8000000000001,315.6,119855.99719429507,0.02669652084050982,0.9007922838442991,62.0,0.08680675163623838,0.6414054426455392,0.2717878057182226,7.057209232150474,11.694046277778698,2100,6
Legal,42100,P2,1133.4,183.0,547.1999999999999,403.2,139170.9691629956,0.100405858478913,0.7758955355567317,56.0,0.1614610905240868,0.48279512969825294,0.3557437797776601,7.032977243735519,11.84345845026833,2100,6
Legal,42100,P3,787.6,67.6,518.4000000000001,201.6,153250.79674796748,0.08710005078720162,0.7567293042153377,45.0,0.08583037074657185,0.6582021330624683,0.2559674961909599,6.6689903467649705,11.939831052792888,2100,6
Legal,42140,P1,1310.6,120.8,699.6,490.20000000000005,86841.70198338701,0.02014344575003815,0.8289333129864184,70.0,0.09217152449259881,0.533801312376011,0.3740271631313903,7.178240326605397,11.371842222871875,2100,35
Legal,42140,P2,1091.1999999999998,10.4,748.8,332.0,74613.60705073088,0.08321114369501467,0.7609970674486805,68.0,0.009530791788856307,0.686217008797654,0.3042521994134898,6.995033287089197,11.220078169702814,2100,35
Legal,42140,P3,990.6,100.80000000000001,560.0,329.80000000000007,119230.96802452912,0.027660004037956792,0.697153240460327,64.0,0.10175651120533011,0.5653139511407228,0.33292953765394717,6.898310820154137,11.688817798735005,2100,35
Legal,42200,P1,1526.4,194.39999999999998,887.0,445.0,112591.5362406929,0.10495283018867924,0.7611373165618448,78.0,0.1273584905660377,0.5811058700209644,0.29153563941299787,7.330667300694022,11.63152182526127,2100,6
Legal,42200,P2,1807.4000000000003,189.99999999999997,1045.4,572.0,143759.80346820812,0.12946774372026115,0.8035852605953301,110.0,0.10512338165320347,0.578399911475047,0.3164767068717494,7.499644627467855,11.875899154373926,2100,6
Legal,42200,P3,1825.4,273.6,1008.8000000000001,543.0,169524.28250856264,0.1655527555604251,0.808589898104525,102.0,0.1498849567218144,0.5526459953982689,0.29746904787991674,7.509554420082777,12.040751455179498,2100,6
Legal,42220,P1,2289.4000000000005,207.0,1243.4,838.9999999999999,99785.40968966288,0.08735913339739668,0.7977636061850264,114.0,0.09041670306630556,0.5431117323316151,0.366471564602079,7.736045053484376,11.510777256117592,2100,6
Legal,42220,P2,1912.8000000000002,185.8,1111.0000000000002,616.0,111180.75759568592,0.09535759096612294,0.6907151819322459,102.0,0.09713508992053534,0.5808239230447512,0.32204098703471346,7.5563234161441155,11.618912602620654,2100,6
Legal,42220,P3,2024.2000000000003,144.6,1286.2,593.4,164352.95218052148,0.11817014129038632,0.7690939630471296,106.0,0.07143562889042583,0.6354115206007311,0.29315285050884293,7.612929839754801,12.009771541696606,2100,6
Legal,42540,P1,2544.3999999999996,255.6,1906.6000000000001,382.2,77360.74334319527,0.03324948907404497,0.6947806948592988,124.0,0.10045590315988054,0.749331866058796,0.1502122307813237,7.841650144804649,11.256234738964093,2100,42
Legal,42540,P2,2216.7999999999997,320.8,1445.8000000000002,450.2,74294.24047501237,0.038975099242150854,0.7342114760014435,109.0,0.14471309996391196,0.6522013713460846,0.20308552869000362,7.703819993548769,11.215788710541245,2100,42
Legal,42540,P3,1839.0,122.6,1200.2,516.2,83551.30527437401,0.0,0.7833605220228385,107.0,0.06666666666666667,0.6526373028820011,0.2806960304513323,7.516977224604321,11.333216156575045,2100,42
Legal,42660,P1,21646.6,3115.8,13602.0,4928.8,107830.62005792688,0.10598431162399638,0.8065192686149325,1060.0,0.14393946393428994,0.6283665795090222,0.22769395655668792,9.982603677218046,11.58831694218813,2100,53
Legal,42660,P2,21562.6,2355.2000000000003,14501.8,4705.6,120284.70895477927,0.12295363267880496,0.8411137803418882,1017.0,0.10922616011056183,0.6725441273315834,0.21822971255785484,9.978715611444121,11.697616786276093,2100,53
Legal,42660,P3,23115.0,2239.4,15584.6,5291.0,134264.34919422315,0.13800562405364483,0.8156262167423751,1115.0,0.09688081332468094,0.6742202033311703,0.22889898334414882,10.048237036422325,11.807565890787702,2100,53
Legal,42680,P3,730.0,43.8,468.4,217.79999999999998,109976.03658536586,0.06328767123287672,0.664109589041096,35.0,0.06,0.6416438356164383,0.2983561643835616,6.593044534142437,11.608017771818018,2100,12
Legal,43340,P1,1565.0000000000002,285.0,865.2,414.80000000000007,81641.71396926485,0.014952076677316292,0.7087539936102236,77.0,0.18210862619808305,0.5528434504792332,0.26504792332268373,7.355641102974253,11.310095610937418,2100,22
Legal,43340,P2,1746.3999999999996,271.4,1192.1999999999998,282.8,71242.17887375782,0.005840586349060926,0.631699496106276,84.0,0.15540540540540543,0.6826614750343565,0.16193311956023823,7.465311805235734,11.173840321912836,2100,22
Legal,43340,P3,1400.0000000000002,87.80000000000001,925.1999999999999,386.99999999999994,117076.14296351452,0.014142857142857141,0.6938571428571428,61.0,0.06271428571428571,0.6608571428571427,0.27642857142857136,7.24422751560335,11.6705797966649,2100,22
Legal,43900,P1,465.59999999999997,19.6,266.4,179.60000000000002,90449.97236042013,0.025343642611683852,0.6692439862542956,31.0,0.04209621993127148,0.5721649484536082,0.38573883161512035,6.143326896417228,11.412552185244845,2100,45
Legal,43900,P2,858.1999999999999,163.4,433.0,261.8,80495.59248554913,0.03635516196690749,0.6250291307387557,42.0,0.19039850850617573,0.5045443952458635,0.3050570962479609,6.7548371725574246,11.295957710175415,2100,45
