met2013,occ_group,occ_group_code,dominant_statefip,total_emp,emp_projected,metro_demand_current,metro_demand_projected,metro_supply_projected,growth_rate_regression,stock_gap,stock_gap_pct,gap_severity,gap_category
19820,Healthcare Support,3600,26,46299.8,45459.03616154432,231873.6343067617,254217.16989592512,227663.0120834168,-0.01815912462809094,26554.157812508318,0.10445461973862513,20.890923947725028,Significant Shortage
20100,Healthcare Support,3600,10,2255.6,2224.8591842652695,11289.986782270162,12377.8992662618,11136.119339762045,-0.01362866453924916,1241.7799264997557,0.10032234871101683,20.064469742203368,Significant Shortage
20700,Healthcare Support,3600,42,1603.1999999999998,1571.181077484982,8034.580214515648,8808.799023410143,7874.114520073737,-0.01997188280627353,934.6845033364061,0.10610805183003964,21.22161036600793,Significant Shortage
20740,Healthcare Support,3600,55,1255.8,838.7884152113211,6286.395638537277,6892.157932715988,4198.881856219178,-0.33206847012954205,2693.2760764968098,0.39077399310776856,78.15479862155371,Severe Shortage
20940,Healthcare Support,3600,6,1403.5999999999997,1428.1434796306205,7009.709331042235,7685.170732145853,7132.281757789889,0.01748609264079569,552.8889743559648,0.07194231509305547,14.388463018611095,Moderate Shortage
21140,Healthcare Support,3600,18,1790.4,1827.2030507538,8955.631859902947,9818.603968756257,9139.72176934908,0.02055577008143425,678.8821994071768,0.06914243629414582,13.828487258829163,Moderate Shortage
21340,Healthcare Support,3600,48,9159.0,9144.53032152252,45917.244713802334,50341.8684727152,45844.703195341746,-0.0015798316931412333,4497.165277373453,0.0893325061983123,17.866501239662462,Moderate Shortage
21500,Healthcare Support,3600,42,3242.8,2969.7112363536567,16245.874893328863,17811.340863366513,14877.746766718417,-0.08421387802095211,2933.5940966480957,0.16470371990251265,32.94074398050253,Significant Shortage
21660,Healthcare Support,3600,41,4148.599999999999,4220.877421800756,20774.582328729728,22776.43830084032,21136.51966896695,0.01742212355993738,1639.91863187337,0.07200066183363123,14.400132366726245,Moderate Shortage
22180,Healthcare Support,3600,37,3787.0,3729.578914139334,18946.92414838442,20772.66546339111,18659.637916982276,-0.015162684409998984,2113.0275464088336,0.10172154123084234,20.34430824616847,Significant Shortage
22220,Healthcare Support,3600,5,3958.4,4375.059045319477,19831.40244308416,21742.372819663764,21918.84514955187,0.10525945971086226,-176.4723298881072,-0.008116516598800382,0.0,Balanced
22380,Healthcare Support,3600,4,1347.0,1408.4493649488304,6716.548984011165,7363.761211090304,7022.954084022447,0.045619424609376694,340.8071270678565,0.04628166466812895,9.25633293362579,Moderate Shortage
22500,Healthcare Support,3600,45,1609.8,1000.4899128732372,8074.404329606221,8852.460623238872,5018.238342794769,-0.3785004889593507,3834.2222804441035,0.4331250308393088,86.62500616786176,Severe Shortage
22660,Healthcare Support,3600,8,3051.2,3239.151271635193,15228.422666795392,16695.84609697382,16166.480285182386,0.06159913202516822,529.3658117914329,0.031706438159332474,6.341287631866495,Moderate Shortage
23060,Healthcare Support,3600,18,4686.800000000001,4698.6275044212025,23478.45617939079,25740.85967684412,23537.705890124067,0.0025235777974740563,2203.153786720053,0.0855897516391793,17.11795032783586,Moderate Shortage
23420,Healthcare Support,3600,6,10752.6,11154.141151959033,53801.80752422834,58986.1942906364,55810.962497979504,0.037343633349983495,3175.231792656894,0.05383008398561725,10.76601679712345,Moderate Shortage
23540,Healthcare Support,3600,12,2830.1999999999994,2827.2843204749656,14141.181626624306,15503.837609017259,14126.613343913355,-0.0010302026447013423,1377.2242651039032,0.08883118488695273,17.766236977390545,Moderate Shortage
23580,Healthcare Support,3600,13,1714.4,1815.918176539705,8597.480120948807,9425.940431384124,9106.579808720087,0.059214988648917916,319.3606226640368,0.03388103553049308,6.7762071060986155,Moderate Shortage
24020,Healthcare Support,3600,36,1346.0000000000002,1325.7154064251672,6737.245363330122,7386.451910674532,6635.713205819662,-0.015070277544452467,750.7387048548699,0.10163725614593655,20.32745122918731,Significant Shortage
24140,Healthcare Support,3600,37,1624.1999999999998,1533.250267894393,8143.818053486794,8928.563111085816,7687.791658780829,-0.05599663348455051,1240.7714523049872,0.1389665321135973,27.79330642271946,Significant Shortage
24300,Healthcare Support,3600,8,2211.8,2150.053145268897,11083.431540062387,12151.440189712552,10774.015210725936,-0.027917015431369565,1377.4249789866153,0.11335487460595393,22.670974921190787,Significant Shortage
24340,Healthcare Support,3600,26,9867.8,9943.376764494924,49469.3145068652,54236.218655153825,49848.19639869627,0.007658927470654518,4388.022256457552,0.08090575569726925,16.18115113945385,Moderate Shortage
24660,Healthcare Support,3600,37,8602.4,8522.885818857236,43115.164808205736,47269.77782492464,42716.64032381071,-0.009243255503436697,4553.137501113932,0.09632237997770175,19.26447599554035,Moderate Shortage
24780,Healthcare Support,3600,37,3163.0,2962.9308931592914,15845.711271229886,17372.617142968356,14843.423158270445,-0.06325295821710675,2529.193984697911,0.1455850873753707,29.117017475074142,Significant Shortage
24860,Healthcare Support,3600,45,9157.0,9468.855845660382,45788.50236849017,50200.72040830126,47347.9008753863,0.034056551890398856,2852.8195329149603,0.0568282588319831,11.36565176639662,Moderate Shortage
25060,Healthcare Support,3600,28,2501.8,2574.0932209434764,12510.46074959197,13715.979116658807,12871.96906483497,0.028896482909695487,844.0100518238378,0.061534801463698746,12.306960292739749,Moderate Shortage
25260,Healthcare Support,3600,6,1664.0,1605.3666717223098,8293.266654868925,9092.412703566893,8001.041999658978,-0.03523637516688115,1091.3707039079154,0.12003092462793488,24.006184925586975,Significant Shortage
25420,Healthcare Support,3600,42,6092.0,6240.585144103037,30485.255121339098,33422.839572390694,31228.796819504238,0.02439020750214006,2194.0427528864566,0.06564501343862088,13.129002687724176,Moderate Shortage
25500,Healthcare Support,3600,51,893.0,886.7711196803027,4459.666216291594,4889.403349266679,4428.559019060824,-0.0069752299212735526,460.84433020585493,0.09425369463024015,18.85073892604803,Moderate Shortage
25540,Healthcare Support,3600,9,14632.4,13778.628922610003,73292.84696271198,80355.40644446807,69016.35691895055,-0.05834798648136985,11339.04952551752,0.14111122110188937,28.222244220377874,Significant Shortage
25860,Healthcare Support,3600,37,5470.200000000001,5359.894447351945,27379.161910548482,30017.440645337643,26827.066267686496,-0.020164811642728913,3190.3743776511474,0.10628402385620046,21.25680477124009,Significant Shortage
25940,Healthcare Support,3600,45,1000.8,702.8417435020218,5000.439181496972,5482.285645616359,3511.708026178212,-0.29772008043363124,1970.577619438147,0.35944453587780906,71.88890717556181,Severe Shortage
26140,Healthcare Support,3600,12,1278.2,1266.2029397338915,6406.599960248369,7023.9452424979445,6346.468239215707,-0.009385902257947519,677.4770032822371,0.09645248929094785,19.29049785818957,Moderate Shortage
26380,Healthcare Support,3600,22,1338.1999999999998,900.0127976322258,6696.329250156311,7341.593086922166,4503.648200791875,-0.3274452266983815,2837.944886130291,0.3865570936076014,77.31141872152027,Severe Shortage
26420,Healthcare Support,3600,48,60388.6,61889.6699428544,302250.6915963154,331375.81875759095,309763.6895522572,0.02485684289508952,21612.129205333767,0.06521939134352932,13.043878268705864,Moderate Shortage
26620,Healthcare Support,3600,1,3178.7999999999997,3582.716968026461,15932.834496286048,17468.1356342026,17957.353875236367,0.12706586385631727,-489.2182410337664,-0.028006322556591405,0.0,Moderate Surplus
26900,Healthcare Support,3600,18,21206.6,22014.489283325012,106138.06538901484,116365.61734193325,110181.51438982754,0.03809612494813001,6184.102952105706,0.05314373002408519,10.628746004817039,Moderate Shortage
26980,Healthcare Support,3600,19,2279.2,2182.396183513881,11409.962372075232,12509.435803341688,10925.350269767452,-0.042472716956001515,1584.0855335742363,0.1266312532777117,25.32625065554234,Significant Shortage
27060,Healthcare Support,3600,36,763.1999999999999,724.0047899599391,3816.757784171191,4184.543727755544,3620.742816898357,-0.05135640728519501,563.8009108571869,0.13473414248668678,26.946828497337354,Significant Shortage
27100,Healthcare Support,3600,26,2274.3999999999996,2189.232244822803,11413.599046145227,12513.422910339308,10986.202541901126,-0.03744625183661485,1527.220368438182,0.1220465718597511,24.40931437195022,Significant Shortage
27140,Healthcare Support,3600,28,5474.0,5249.182443859353,27456.044022091373,30101.731180872182,26328.422407488415,-0.04107006871403854,3773.3087733837674,0.12535188593344013,25.070377186688024,Significant Shortage
27180,Healthcare Support,3600,47,1267.4,1242.3244115062057,6337.680332856852,6948.384462687273,6212.288929959635,-0.01978506272194602,736.0955327276379,0.10593765164844583,21.187530329689167,Significant Shortage
27260,Healthcare Support,3600,12,15457.8,16242.819406587403,77296.39717765099,84744.74207644224,81221.86987387839,0.05078467871155041,3522.8722025638563,0.04157039264319339,8.314078528638678,Moderate Shortage
27500,Healthcare Support,3600,55,1727.6,1770.5137863424109,8639.756961410101,9472.291103233227,8854.369536249364,0.02484011712341454,617.9215669838632,0.06523464706156938,13.046929412313876,Moderate Shortage
27620,Healthcare Support,3600,29,1002.6,638.3280974978059,5032.031034107987,5516.921715329729,3203.7570282785437,-0.3633272516479096,2313.164687051185,0.4192853925448414,83.85707850896827,Severe Shortage
27780,Healthcare Support,3600,42,1576.2,1484.9785133072255,7908.727723704423,8670.819282272107,7451.015567376115,-0.057874309537352196,1219.803714895992,0.14067917634841468,28.135835269682936,Significant Shortage
27900,Healthcare Support,3600,29,1565.6,1555.4629813462425,7853.125527138083,8609.859211959018,7802.277749954322,-0.006474845844249759,807.5814620046958,0.0937972900744965,18.759458014899298,Moderate Shortage
28020,Healthcare Support,3600,26,4722.0,4525.42526939129,23652.796092797653,25931.99912880768,22668.14085770989,-0.041629549048858454,3263.8582710977935,0.12586219268656365,25.17243853731273,Significant Shortage
28100,Healthcare Support,3600,17,564.6,390.6610503599796,2824.490497946843,3096.6607433945765,1954.3365651075014,-0.3080746539851584,1142.324178287075,0.36888903013471636,73.77780602694327,Severe Shortage
28140,Healthcare Support,3600,29,22233.8,22612.446952168582,111297.1044093785,122021.78563834423,113192.52081907004,0.01703024009249805,8829.26481927419,0.07235810206419135,14.47162041283827,Moderate Shortage
28940,Healthcare Support,3600,47,8572.0,8698.16599388066,42991.261656511495,47133.9352628366,43624.023585475254,0.014718384727095265,3509.9116773613496,0.07446676492825727,14.893352985651454,Moderate Shortage
29100,Healthcare Support,3600,55,1358.4,1333.3512765656876,6817.434966654979,7474.368650640545,6691.722331929454,-0.01843987296401095,782.6463187110903,0.10471069267422586,20.942138534845174,Significant Shortage
29180,Healthcare Support,3600,22,5103.0,4688.841534845715,25540.393030235547,28001.486471662876,23467.539811180177,-0.08115980112762793,4533.946660482699,0.16191807049497148,32.38361409899429,Significant Shortage
29200,Healthcare Support,3600,18,1906.0,1702.9030742776406,9542.142372979733,10461.631120999586,8525.363894093456,-0.10655662419850966,1936.2672269061295,0.18508272797149852,37.01654559429971,Significant Shortage
29420,Healthcare Support,3600,4,1885.8,1859.1674490436824,9443.201301854508,10353.156006253894,9309.837986623623,-0.014122680536810676,1043.318019630271,0.10077294488753456,20.15458897750691,Significant Shortage
29460,Healthcare Support,3600,12,7392.200000000001,8183.225240530368,36996.135879373986,40561.11419678252,40955.02190554697,0.10700809509082101,-393.9077087644546,-0.009711461742727497,0.0,Balanced
29540,Healthcare Support,3600,42,5231.0,5354.301686776708,26237.10473373379,28765.33389237641,26855.548486325366,0.02357134138342731,1909.7854060510435,0.0663919081626648,13.278381632532959,Moderate Shortage
29620,Healthcare Support,3600,26,5299.6,5202.931238058295,26514.31451229216,29069.255834960673,26030.673113387285,-0.01824076570716757,3038.582721573388,0.10452908525848745,20.90581705169749,Significant Shortage
29700,Healthcare Support,3600,48,3898.6,3858.2139135973657,19565.6786989115,21451.04371525876,19362.99537914019,-0.010359125430317086,2088.048336118569,0.09734017439129447,19.468034878258894,Moderate Shortage
29740,Healthcare Support,3600,35,2175.4,2237.2478064498064,10911.911505453205,11963.392342404859,11222.143090810696,0.028430544474490338,741.2492515941631,0.0619597878577272,12.39195757154544,Moderate Shortage
29820,Healthcare Support,3600,32,19108.8,20188.374775179214,95439.77047527749,104636.4258630771,100831.7557780701,0.05649620987080377,3804.67008500699,0.036360856686615275,7.272171337323055,Moderate Shortage
29940,Healthcare Support,3600,20,1025.4,990.753032549929,5117.155532424208,5610.248880858739,4944.253327266364,-0.03378873361621912,665.9955535923746,0.11871051850563058,23.742103701126116,Significant Shortage
30140,Healthcare Support,3600,42,1371.8,1397.2148144704,6875.70278104765,7538.2511999230965,7003.086299442416,0.01852661792564511,535.1649004806804,0.07099324316575442,14.198648633150885,Moderate Shortage
30340,Healthcare Support,3600,23,1593.6,1598.4324882431486,7991.32769070179,8761.378650551933,8015.560871620756,0.00303243489153404,745.8177789311767,0.08512561877281644,17.02512375456329,Moderate Shortage
30620,Healthcare Support,3600,39,1853.7999999999995,1616.79995291436,9293.021969381673,10188.505268828549,8104.950632499948,-0.12784553192665857,2083.5546363286003,0.20450052106300404,40.90010421260081,Severe Shortage
30700,Healthcare Support,3600,31,4100.8,4044.944778196139,20480.17995989414,22453.66707572973,20201.228293330816,-0.01362056715856936,2252.4387823989127,0.10031496302150057,20.062992604300113,Significant Shortage
30780,Healthcare Support,3600,5,8512.8,8360.059242652993,42699.79211391817,46814.37947353584,41933.651879678015,-0.017942481597947372,4880.727593857824,0.10425701779550231,20.85140355910046,Significant Shortage
31080,Healthcare Support,3600,6,116531.8,115445.02687574136,582573.7076514398,638710.9929841917,577140.6374648015,-0.009325979039701138,61570.3555193902,0.09639783281593539,19.27956656318708,Moderate Shortage
31140,Healthcare Support,3600,21,11283.2,11502.735257722696,56452.840911302264,61892.683452185236,57551.234007112056,0.019456825875876962,4341.44944507318,0.07014479261393047,14.028958522786095,Moderate Shortage
31180,Healthcare Support,3600,48,3520.6,3588.3773559055476,17654.879318833653,19356.118123159595,17994.764860804364,0.01925164912388447,1361.353262355231,0.07033193606761326,14.066387213522653,Moderate Shortage
31340,Healthcare Support,3600,51,3175.2,3071.586087888016,15911.4622505927,17444.703941199958,15392.23547709621,-0.03263224745275372,2052.4684641037475,0.11765567767856114,23.531135535712227,Significant Shortage
31460,Healthcare Support,3600,6,1366.4,1431.3540450751177,6826.048065017747,7483.811714300476,7150.535355489119,0.047536625494084904,333.27635881135666,0.04453296949928791,8.906593899857581,Moderate Shortage
31700,Healthcare Support,3600,33,2939.6,2007.7556360060585,14723.866619401333,16142.670610653977,10056.445158832665,-0.31699699414680277,6086.225451821312,0.3770271721832987,75.40543443665973,Severe Shortage
31900,Healthcare Support,3600,39,2005.2,1982.738347107009,10046.431209043985,11014.513647284402,9933.894080263386,-0.01120170202124026,1080.6195670210163,0.09810869563790862,19.621739127581726,Moderate Shortage
32580,Healthcare Support,3600,48,14992.2,14181.246144826782,75125.11136345302,82364.2293615282,71061.46502198814,-0.05409171803826113,11302.764339540052,0.13722904259721636,27.445808519443272,Significant Shortage
32780,Healthcare Support,3600,41,2523.0,2505.5092250128164,12615.113800525321,13830.716622321284,12527.659136663766,-0.006932530712320101,1303.0574856575186,0.09421474832002012,18.842949664004024,Moderate Shortage
32820,Healthcare Support,3600,47,10220.8,10071.800362880853,51183.756864750896,56115.86609965282,50437.59597722325,-0.014578079711876413,5678.270122429567,0.10118831833310504,20.23766366662101,Significant Shortage
32900,Healthcare Support,3600,6,2725.0,2813.8647533180474,13615.299523578808,14927.281070647403,14059.30694872162,0.03261091864882473,867.974121925783,0.058146833158554484,11.629366631710896,Moderate Shortage
33100,Healthcare Support,3600,12,80160.4,79165.90912300126,401111.8117518187,439763.2783918499,396135.5137612446,-0.01240626140836046,43627.76463060529,0.0992073844595339,19.84147689190678,Moderate Shortage
33140,Healthcare Support,3600,18,1267.0000000000002,1280.330791498371,6349.874814860453,6961.75401508408,6416.68527831559,0.01052154025127914,545.0687367684895,0.0782947423289426,15.65894846578852,Moderate Shortage
33260,Healthcare Support,3600,48,756.6,859.5790126739738,3793.474104435559,4159.016413342019,4309.794773057104,0.13610760332272506,-150.77835971508466,-0.03625336972256024,0.0,Moderate Surplus
33340,Healthcare Support,3600,55,18473.6,17757.908223644154,92460.6811279352,101370.26899702079,88878.6316562825,-0.03874132688570961,12491.637340738293,0.12322782078348253,24.645564156696505,Significant Shortage
33460,Healthcare Support,3600,27,39541.4,38922.20758406906,197818.61106988115,216880.57639359403,194720.9012340012,-0.01565934478624788,22159.67515959282,0.10217454936756314,20.434909873512627,Significant Shortage
33660,Healthcare Support,3600,1,5529.0,5303.996230635233,27686.613778472427,30354.518830084766,26559.901450546437,-0.040695201549062636,3794.6173795383293,0.1250099664165137,25.001993283302742,Significant Shortage
33700,Healthcare Support,3600,6,4617.799999999999,4729.696966474834,23140.27358806571,25370.089530717916,23701.000864669782,0.024231661500029172,1669.0886660481337,0.06578962459029612,13.157924918059225,Moderate Shortage
33740,Healthcare Support,3600,22,2004.0,1955.3762929381817,10045.318443861403,11013.293655126516,9801.585598872882,-0.02426332687715485,1211.708056253634,0.1100223143228005,22.0044628645601,Significant Shortage
33780,Healthcare Support,3600,26,2091.0,1965.9188256254683,10481.949526601484,11491.998870899037,9854.931565567585,-0.059818830403888884,1637.0673053314513,0.14245279030412758,28.490558060825517,Significant Shortage
33860,Healthcare Support,3600,1,3218.6000000000004,3330.8794863606336,16119.29981694338,17672.568907709374,16681.614706628166,0.03488457290767203,990.9542010812074,0.05607301384740504,11.214602769481008,Moderate Shortage
34060,Healthcare Support,3600,54,1031.4,701.3319422223939,5173.233917506868,5671.731025608268,3517.6984593134134,-0.32001944713748903,2154.032566294855,0.3797839771613366,75.95679543226733,Severe Shortage
34620,Healthcare Support,3600,18,1362.1999999999998,1309.6403588700744,6813.989707832275,7470.591403822098,6551.076146162424,-0.03858437904120208,919.5152576596738,0.12308466732489641,24.616933464979283,Significant Shortage
34740,Healthcare Support,3600,26,2183.2,2145.7556417149226,10944.77233468642,11999.41966837953,10757.05706505991,-0.01715113516172463,1242.3626033196215,0.10353522400699543,20.707044801399086,Significant Shortage
34820,Healthcare Support,3600,45,4488.4,4424.495831430325,22451.020292298068,24614.419216085775,22131.371021885403,-0.014237627789340249,2483.0481942003717,0.10087778925036242,20.175557850072483,Significant Shortage
34900,Healthcare Support,3600,6,1405.7999999999995,1307.1284263168802,7017.163399114959,7693.343080396334,6524.636328847311,-0.07018891284899652,1168.7067515490226,0.1519114303542557,30.382286070851137,Significant Shortage
34940,Healthcare Support,3600,12,3134.0,3303.4561770660594,15658.384614539687,17167.23953437468,16505.03745302402,0.054070254328672414,662.2020813506606,0.03857359128849491,7.714718257698983,Moderate Shortage
34980,Healthcare Support,3600,47,15902.4,16919.939723898675,79520.13374060001,87182.75973773055,84608.35281009869,0.06398655070295522,2574.4069276318623,0.029528853357892987,5.905770671578598,Moderate Shortage
35300,Healthcare Support,3600,9,12613.6,11889.510907774447,63214.04912162952,69305.40728965504,59585.21964833226,-0.057405426858751905,9720.187641322773,0.14025150448504284,28.05030089700857,Significant Shortage
35380,Healthcare Support,3600,22,11896.8,11258.488729201994,59586.40484330991,65328.20020192077,56389.35405672716,-0.05365403056267277,8938.84614519361,0.1368298241427871,27.36596482855742,Significant Shortage
35620,Healthcare Support,3600,36,339112.60000000003,313015.00202604657,1699890.1630578015,1863692.9881159642,1569069.1611977683,-0.07695850279215065,294623.82691819593,0.15808603069115781,31.617206138231563,Significant Shortage
35660,Healthcare Support,3600,26,1850.8,1720.748030390865,9270.405788764689,10163.709774301997,8618.99313915113,-0.07026797579918677,1544.7166351508658,0.15198354434091962,30.396708868183925,Significant Shortage
35840,Healthcare Support,3600,12,8708.6,9100.210762444229,43535.89584404767,47731.05085210124,45493.630194595404,0.04496827991229685,2237.4206575058342,0.04687557926262035,9.37511585252407,Moderate Shortage
35980,Healthcare Support,3600,9,2975.3999999999996,2964.505030704158,14886.755776473989,16321.25590191206,14832.245207441461,-0.003661682226202107,1489.0106944705985,0.09123137970627362,18.246275941254726,Moderate Shortage
36100,Healthcare Support,3600,12,4493.0,4962.835786715241,22529.16041761081,24700.088988639724,24885.048645708303,0.10457061800917891,-184.95965706857896,-0.007488218247053571,0.0,Balanced
36140,Healthcare Support,3600,34,1038.4,1016.4149984654568,5202.402832938412,5703.710681907312,5092.257576519438,-0.021171996855299732,611.4531053878745,0.10720268602112994,21.440537204225986,Significant Shortage
36220,Healthcare Support,3600,48,1322.0,1306.166109396151,6625.718665763769,7264.17840809231,6546.360946758032,-0.01197722435994638,717.817461334278,0.09881605613301402,19.763211226602802,Moderate Shortage
36260,Healthcare Support,3600,49,5436.6,5836.407618812891,27228.72185235011,29852.50405843975,29231.122331897368,0.0735400100822004,621.3817265423822,0.020815062124301374,4.163012424860275,Moderate Shortage
36420,Healthcare Support,3600,40,13948.2,13831.865174845752,69789.41793993572,76514.38409725655,69207.33998481183,-0.008340490181833382,7307.044112444724,0.0954989600799351,19.09979201598702,Moderate Shortage
36500,Healthcare Support,3600,53,3445.7999999999997,3503.9207804890875,17221.702205912843,18881.199704600935,17512.18301546601,0.016867136946162806,1369.0166891349254,0.07250686982572013,14.501373965144026,Moderate Shortage
36540,Healthcare Support,3600,31,11333.4,11375.637255893023,56788.08515623429,62260.23211042451,56999.72269522688,0.0037267947741210722,5260.50941519763,0.08449228724151896,16.89845744830379,Moderate Shortage
36740,Healthcare Support,3600,12,26233.4,28374.98043078359,131157.2267300138,143795.64580676428,141864.33103676944,0.08163564123535606,1931.3147699948458,0.013430968365969779,2.6861936731939555,Balanced
36780,Healthcare Support,3600,55,2456.5999999999995,2385.1287750885267,12300.889282067676,13486.213168821554,11943.012694715326,-0.029093554063124954,1543.2004741062283,0.11442800545922822,22.885601091845643,Significant Shortage
36980,Healthcare Support,3600,21,577.3999999999999,407.9852496980822,2900.1906831241868,3179.6554611593488,2049.246657475707,-0.2934096818529922,1130.408803683642,0.3555129848161217,71.10259696322434,Severe Shortage
37100,Healthcare Support,3600,6,7209.799999999999,7099.734126007567,36059.734176995,39534.480050230166,35509.24093749797,-0.015266148019699853,4025.239112732197,0.10181591126576009,20.36318225315202,Significant Shortage
37340,Healthcare Support,3600,12,7616.8,7935.644865502671,38081.90386983629,41751.507690739425,39676.04045179507,0.041860737514792364,2075.4672389443585,0.04970999500946649,9.941999001893297,Moderate Shortage
37620,Healthcare Support,3600,54,860.2,565.2684494969582,4311.649614445154,4727.123744983456,2833.340493294082,-0.3428639275785188,1893.783251689374,0.40062062130256376,80.12412426051276,Severe Shortage
37860,Healthcare Support,3600,12,5064.4,5276.412905639836,25344.04078025792,27786.213556131774,26405.028010033806,0.04186338078347611,1381.1855460979677,0.04970758406170718,9.941516812341437,Moderate Shortage
37980,Healthcare Support,3600,42,77350.6,75707.5676255704,387578.48085985926,424925.864518104,379345.7846469664,-0.021241365605820815,45580.07987113763,0.10726595784614962,21.453191569229922,Significant Shortage
38060,Healthcare Support,3600,4,42991.2,45562.50395969357,214976.31979688705,235691.61615461984,227834.05492254268,0.05981000669191766,7857.561232077162,0.03333831453267475,6.66766290653495,Moderate Shortage
38300,Healthcare Support,3600,42,24656.6,23974.11370801812,123415.1925418046,135307.58278723087,119999.10203735202,-0.027679659481918716,15308.480749878858,0.1131383802336578,22.62767604673156,Significant Shortage
38340,Healthcare Support,3600,25,1656.6,1582.3820387625474,8261.480129474441,9057.563202239286,7891.354443120875,-0.0448013770599134,1166.2087591184109,0.12875524388613607,25.751048777227215,Significant Shortage
38860,Healthcare Support,3600,23,5729.600000000001,5785.871850368882,28696.45448518273,31461.668624295362,28978.289620778167,0.00982125285689771,2483.379003517195,0.07893348039396351,15.786696078792703,Moderate Shortage
38900,Healthcare Support,3600,41,24653.199999999997,24899.781271321302,123147.46572111429,135014.05758819473,124379.18649803208,0.010001998577113941,10634.871090162647,0.07876862069133557,15.753724138267113,Moderate Shortage
38940,Healthcare Support,3600,12,6671.4,6707.975568204816,33403.097737412376,36621.847921388835,33586.22830664025,0.0054824426964080394,3035.6196147485825,0.08289094589832649,16.578189179665298,Moderate Shortage
39140,Healthcare Support,3600,4,2481.2,2535.1068038130006,12336.807621997823,13525.592629758117,12604.83836041382,0.021726101810817675,920.7542693442974,0.06807496680910784,13.614993361821567,Moderate Shortage
39300,Healthcare Support,3600,44,23431.6,23093.876742021843,117354.23636813571,128662.58785307241,115662.79169326137,-0.014413153945021073,12999.796159811041,0.1010378881439591,20.20757762879182,Significant Shortage
39340,Healthcare Support,3600,49,6655.6,7454.275810047196,33261.77363474785,36466.90571105574,37253.20551186467,0.1200005724573585,-786.2998008089271,-0.021562010416763797,0.0,Moderate Surplus
39380,Healthcare Support,3600,8,2376.8,2352.9869896890523,11896.680768138824,13043.054787464207,11777.488668762458,-0.010018937357349336,1265.5661187017486,0.09702988596797854,19.405977193595707,Moderate Shortage
39460,Healthcare Support,3600,12,1808.8,1969.1342616328348,9022.319168836388,9891.717322051984,9822.068661401157,0.0886412326585774,69.64866065082606,0.007041109079770774,1.4082218159541546,Balanced
39540,Healthcare Support,3600,55,2066.0,2006.2352322695508,10333.95580285616,11329.744349269717,10035.01753165847,-0.028927767536519454,1294.7268176112466,0.11427679016382228,22.855358032764457,Significant Shortage
39580,Healthcare Support,3600,37,13866.4,14198.698904928982,69325.59789888067,76005.86997261038,70986.93900149887,0.023964324188612954,5018.930971111506,0.06603346521683308,13.206693043366617,Moderate Shortage
39740,Healthcare Support,3600,42,4849.6,4797.95643651426,24283.337668014272,26623.300212833572,24024.743538497656,-0.01064903569072516,2598.556674335916,0.09760460399583745,19.52092079916749,Moderate Shortage
39820,Healthcare Support,3600,6,1882.2,1884.0710821169084,9405.162031235084,10311.451239988914,9414.5116383349,0.0009940931446755833,896.939601654014,0.0869848075482902,17.39696150965804,Moderate Shortage
39900,Healthcare Support,3600,32,4391.2,4680.18340776057,21943.13221324818,24057.59062077801,23387.20242729564,0.06580966655141422,670.3881934823694,0.02786597394767246,5.573194789534492,Moderate Shortage
40060,Healthcare Support,3600,51,13903.8,14236.68443990326,69571.70113870713,76275.68792460802,71237.38510759878,0.023941975568064884,5038.302817009244,0.06605384958296508,13.210769916593016,Moderate Shortage
40140,Healthcare Support,3600,6,39920.600000000006,41647.47460157034,199597.14438247037,218830.49065031327,208231.2640895904,0.04325773163655697,10599.226560722862,0.04843578483612786,9.68715696722557,Moderate Shortage
40220,Healthcare Support,3600,51,3605.4,3357.0580692286035,18031.43125654381,19768.95491769079,16789.416375304056,-0.06888054883546808,2979.5385423867338,0.15071806045348468,30.143612090696937,Significant Shortage
40380,Healthcare Support,3600,36,12456.6,11871.841958272553,62355.355604860626,68363.96935388623,59428.16876136264,-0.04694363162720546,8935.800592523592,0.130709212425443,26.141842485088603,Significant Shortage
40420,Healthcare Support,3600,17,3792.2,3548.324734548686,18988.585099901204,20818.340898726532,17767.43478299195,-0.06430970556703594,3050.9061157345823,0.14654895558565897,29.309791117131795,Significant Shortage
40580,Healthcare Support,3600,37,1870.4,1753.0856328548998,9371.301802403425,10274.328211442145,8783.51932791952,-0.06272153932051983,1490.8088835226263,0.14510037569778692,29.020075139557385,Significant Shortage
40900,Healthcare Support,3600,6,20170.2,21215.71510657296,100777.80981947118,110488.8431028859,106001.59156549224,0.05183464252079596,4487.251537393662,0.04061271175783049,8.122542351566098,Moderate Shortage
40980,Healthcare Support,3600,26,2530.2000000000003,2320.683305884456,12686.936026670486,13909.459697707309,11636.37682393418,-0.08280637661668816,2273.082873773128,0.16341992594779217,32.683985189558435,Significant Shortage
41100,Healthcare Support,3600,49,2261.6,2375.0368230952145,11298.876998254236,12387.646150826715,11865.603524264829,0.050157774626465576,522.0426265618862,0.042142197170125545,8.428439434025108,Moderate Shortage
41140,Healthcare Support,3600,29,1178.6,1058.408793191601,5896.966743345622,6465.203346407369,5295.6061889661,-0.10197794570541226,1169.5971574412697,0.18090647652887823,36.18129530577565,Significant Shortage
