state_abbr,soc_code,soc_title,occ_group,occ_group_code,supply_detailed,demand_detailed,current_wage_oes,pct_change_group,bls_growth_10yr
DE,29-2055,Surgical Technologists,Healthcare Practitioners and Technical,3000,214.48,214.48,66760.00,2.67,0.04
DE,29-2056,Veterinary Technologists and Technicians,Healthcare Practitioners and Technical,3000,348.36,348.35,39950.00,1.68,0.09
DE,29-2057,Ophthalmic Medical Technicians,Healthcare Practitioners and Technical,3000,215.15,215.14,38400.00,2.67,0.20
DE,29-2061,Licensed Practical and Licensed Vocational Nurses,Healthcare Practitioners and Technical,3000,1119.13,1119.12,62510.00,2.02,0.03
DE,29-2072,Medical Records Specialists,Healthcare Practitioners and Technical,3000,354.66,354.66,51725.00,1.79,0.07
DE,29-2081,"Opticians, Dispensing",Healthcare Practitioners and Technical,3000,105.58,105.58,40010.00,2.67,0.03
DE,29-9099,"Healthcare Practitioners and Technical Workers, All Other",Healthcare Practitioners and Technical,3000,79.55,79.55,63720.00,2.67,0.03
DE,31-1120,Home Health and Personal Care Aides,Healthcare Support,3600,2125.98,2125.84,36250.00,10.57,0.17
DE,31-1131,Nursing Assistants,Healthcare Support,3600,2945.53,2945.37,38785.00,4.09,0.02
DE,31-2011,Occupational Therapy Assistants,Healthcare Support,3600,64.32,64.31,66920.00,-3.71,0.19
DE,31-2021,Physical Therapist Assistants,Healthcare Support,3600,274.99,274.97,67060.00,4.59,0.22
DE,31-2022,Physical Therapist Aides,Healthcare Support,3600,69.31,69.30,30420.00,-3.71,0.03
DE,31-9091,Dental Assistants,Healthcare Support,3600,505.95,505.93,46230.00,2.47,0.06
DE,31-9092,Medical Assistants,Healthcare Support,3600,1518.92,1518.84,39890.00,4.01,0.12
DE,31-9093,Medical Equipment Preparers,Healthcare Support,3600,82.46,82.46,45360.00,10.57,0.10
DE,31-9099,"Healthcare Support Workers, All Other",Healthcare Support,3600,290.68,290.67,41130.00,10.57,0.03
DE,33-1011,First-Line Supervisors of Correctional Officers,Protective Service,3700,473.76,473.72,74260.00,-1.14,-0.03
DE,33-1012,First-Line Supervisors of Police and Detectives,Protective Service,3700,641.23,641.20,119650.00,12.56,0.03
DE,33-1091,First-Line Supervisors of Security Workers,Protective Service,3700,114.96,114.96,51680.00,26.59,0.03
DE,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",Protective Service,3700,116.29,116.28,46010.00,-1.14,0.01
DE,33-3012,Correctional Officers and Jailers,Protective Service,3700,1480.89,1480.76,62380.00,-1.14,-0.08
DE,33-3051,Police and Sheriff's Patrol Officers,Protective Service,3700,1897.43,1897.33,70095.00,14.05,0.03
DE,33-9032,Security Guards,Protective Service,3700,1423.78,1423.70,39110.00,11.45,0.00
DE,33-9091,Crossing Guards and Flaggers,Protective Service,3700,290.12,290.12,33560.00,26.59,0.04
DE,35-1011,Chefs and Head Cooks,Food Preparation and Serving,4000,138.49,138.48,55100.00,-15.77,0.07
DE,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,Food Preparation and Serving,4000,1366.42,1366.35,41140.00,-13.90,0.06
DE,35-2011,"Cooks, Fast Food",Food Preparation and Serving,4000,411.13,411.11,29670.00,-14.70,-0.13
DE,35-2012,"Cooks, Institution and Cafeteria",Food Preparation and Serving,4000,504.98,504.95,38790.00,-20.80,0.02
DE,35-2014,"Cooks, Restaurant",Food Preparation and Serving,4000,1307.60,1307.53,34940.00,-14.81,0.15
DE,35-2021,Food Preparation Workers,Food Preparation and Serving,4000,869.30,869.25,30875.00,-14.39,-0.03
DE,35-3011,Bartenders,Food Preparation and Serving,4000,688.27,688.23,34655.00,-13.41,0.06
DE,35-3023,Fast Food and Counter Workers,Food Preparation and Serving,4000,4794.69,4794.44,30180.00,-14.27,0.06
DE,35-3031,Waiters and Waitresses,Food Preparation and Serving,4000,1956.48,1956.38,32125.00,-14.36,-0.01
DE,35-3041,"Food Servers, Nonrestaurant",Food Preparation and Serving,4000,277.12,277.10,30235.00,-13.33,0.03
DE,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,Food Preparation and Serving,4000,681.37,681.33,32030.00,-10.75,0.06
DE,35-9021,Dishwashers,Food Preparation and Serving,4000,443.73,443.71,29670.00,-14.62,0.00
DE,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",Food Preparation and Serving,4000,392.63,392.61,29380.00,-14.12,-0.01
DE,35-9099,"Food Preparation and Serving Related Workers, All Other",Food Preparation and Serving,4000,216.23,216.21,36760.00,-8.57,0.06
DE,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,Building and Grounds Cleaning and Maintenance,4200,471.19,471.19,42885.00,1.56,0.02
DE,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",Building and Grounds Cleaning and Maintenance,4200,241.91,241.90,54790.00,2.58,0.02
DE,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",Building and Grounds Cleaning and Maintenance,4200,5337.61,5337.57,33025.00,1.76,0.02
DE,37-2012,Maids and Housekeeping Cleaners,Building and Grounds Cleaning and Maintenance,4200,1297.89,1297.88,30340.00,1.88,0.00
DE,37-2021,Pest Control Workers,Building and Grounds Cleaning and Maintenance,4200,261.46,261.45,38090.00,4.45,0.05
DE,37-3011,Landscaping and Groundskeeping Workers,Building and Grounds Cleaning and Maintenance,4200,2377.76,2377.74,35310.00,2.04,0.04
DE,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",Personal Care and Service,4300,386.88,386.88,50630.00,-6.59,0.06
DE,39-1022,First-Line Supervisors of Personal Service Workers,Personal Care and Service,4300,862.19,862.18,43445.00,-7.16,0.07
DE,39-2021,Animal Caretakers,Personal Care and Service,4300,1695.37,1695.36,30425.00,-6.53,0.12
DE,39-3091,Amusement and Recreation Attendants,Personal Care and Service,4300,703.54,703.53,27560.00,-4.97,0.03
DE,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",Personal Care and Service,4300,1759.76,1759.74,32425.00,-6.86,0.06
DE,39-9011,Childcare Workers,Personal Care and Service,4300,1811.46,1811.44,30390.00,-7.19,-0.03
DE,39-9031,Exercise Trainers and Group Fitness Instructors,Personal Care and Service,4300,1553.04,1553.02,44960.00,-6.82,0.12
DE,39-9032,Recreation Workers,Personal Care and Service,4300,952.62,952.61,32355.00,-6.48,0.04
DE,39-9041,Residential Advisors,Personal Care and Service,4300,868.46,868.45,37115.00,-7.09,0.04
DE,39-9099,"Personal Care and Service Workers, All Other",Personal Care and Service,4300,708.54,708.53,37110.00,-7.63,0.06
DE,41-1011,First-Line Supervisors of Retail Sales Workers,Sales and Related,4700,2622.35,2622.33,45805.00,-0.93,-0.05
DE,41-1012,First-Line Supervisors of Non-Retail Sales Workers,Sales and Related,4700,288.86,288.86,83220.00,-1.04,0.00
DE,41-2011,Cashiers,Sales and Related,4700,6265.11,6265.06,30525.00,-1.04,-0.10
DE,41-2021,Counter and Rental Clerks,Sales and Related,4700,509.90,509.89,34965.00,-1.09,0.03
DE,41-2022,Parts Salespersons,Sales and Related,4700,902.98,902.98,34515.00,-0.88,0.03
DE,41-2031,Retail Salespersons,Sales and Related,4700,8179.77,8179.71,31660.00,-0.91,-0.00
DE,41-3021,Insurance Sales Agents,Sales and Related,4700,831.70,831.69,57505.00,-0.79,0.04
DE,41-3031,"Securities, Commodities, and Financial Services Sales Agents",Sales and Related,4700,151.99,151.98,59470.00,-1.89,0.03
DE,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",Sales and Related,4700,1707.71,1707.70,55435.00,-0.91,0.03
DE,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Sales and Related,4700,293.20,293.20,81755.00,-0.87,0.02
DE,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Sales and Related,4700,1470.53,1470.51,68250.00,-0.95,0.00
DE,41-9022,Real Estate Sales Agents,Sales and Related,4700,348.17,348.16,47025.00,-1.16,0.03
DE,43-1011,First-Line Supervisors of Office and Administrative Support Workers,Office and Administrative Support,5000,3581.04,3581.01,62600.00,-1.92,-0.00
DE,43-2011,"Switchboard Operators, Including Answering Service",Office and Administrative Support,5000,41.58,41.58,40710.00,-0.49,-0.26
DE,43-3011,Bill and Account Collectors,Office and Administrative Support,5000,277.29,277.28,44690.00,-1.82,-0.10
DE,43-3021,Billing and Posting Clerks,Office and Administrative Support,5000,635.46,635.45,46705.00,-1.88,-0.00
DE,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",Office and Administrative Support,5000,2364.32,2364.30,46805.00,-1.74,-0.06
DE,43-3051,Payroll and Timekeeping Clerks,Office and Administrative Support,5000,156.38,156.38,52320.00,-1.95,-0.17
DE,43-3061,Procurement Clerks,Office and Administrative Support,5000,120.11,120.11,43110.00,-2.58,-0.09
DE,43-3071,Tellers,Office and Administrative Support,5000,502.65,502.65,37900.00,-1.91,-0.13
DE,43-4031,"Court, Municipal, and License Clerks",Office and Administrative Support,5000,759.63,759.63,47010.00,-1.14,0.03
DE,43-4051,Customer Service Representatives,Office and Administrative Support,5000,4569.72,4569.68,38530.00,-1.99,-0.05
DE,43-4071,File Clerks,Office and Administrative Support,5000,130.36,130.36,38660.00,-0.49,-0.16
DE,43-4081,"Hotel, Motel, and Resort Desk Clerks",Office and Administrative Support,5000,501.33,501.32,32480.00,-1.91,0.04
DE,43-4111,"Interviewers, Except Eligibility and Loan",Office and Administrative Support,5000,319.02,319.02,38100.00,-2.58,-0.12
DE,43-4121,"Library Assistants, Clerical",Office and Administrative Support,5000,122.65,122.65,32100.00,-2.58,-0.07
DE,43-4131,Loan Interviewers and Clerks,Office and Administrative Support,5000,82.60,82.59,48790.00,-0.49,-0.02
DE,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",Office and Administrative Support,5000,278.88,278.88,51055.00,-2.09,-0.07
DE,43-4171,Receptionists and Information Clerks,Office and Administrative Support,5000,1849.78,1849.76,35290.00,-1.97,0.00
DE,43-4199,"Information and Record Clerks, All Other",Office and Administrative Support,5000,243.61,243.61,49230.00,-1.61,-0.00
DE,43-5021,Couriers and Messengers,Office and Administrative Support,5000,167.66,167.66,34800.00,-1.82,0.08
DE,43-5031,Public Safety Telecommunicators,Office and Administrative Support,5000,194.32,194.32,49800.00,-1.95,0.04
DE,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",Office and Administrative Support,5000,404.55,404.55,48150.00,-2.00,-0.01
DE,43-5051,Postal Service Clerks,Office and Administrative Support,5000,181.14,181.14,61995.00,-1.95,-0.04
DE,43-5052,Postal Service Mail Carriers,Office and Administrative Support,5000,688.15,688.15,55870.00,-1.83,-0.04
DE,43-5061,"Production, Planning, and Expediting Clerks",Office and Administrative Support,5000,419.23,419.23,51225.00,-2.09,-0.02
DE,43-5071,"Shipping, Receiving, and Inventory Clerks",Office and Administrative Support,5000,1208.56,1208.55,38165.00,-1.90,-0.08
DE,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Office and Administrative Support,5000,53.65,53.65,52620.00,-0.49,-0.05
DE,43-6011,Executive Secretaries and Executive Administrative Assistants,Office and Administrative Support,5000,1108.52,1108.51,64195.00,-2.13,-0.02
DE,43-6012,Legal Secretaries and Administrative Assistants,Office and Administrative Support,5000,119.52,119.52,60430.00,-0.49,-0.06
DE,43-6013,Medical Secretaries and Administrative Assistants,Office and Administrative Support,5000,2062.89,2062.88,38815.00,-1.80,0.04
DE,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",Office and Administrative Support,5000,5736.48,5736.44,43565.00,-1.94,-0.02
DE,43-9021,Data Entry Keyers,Office and Administrative Support,5000,156.50,156.50,36245.00,-1.46,-0.26
DE,43-9041,Insurance Claims and Policy Processing Clerks,Office and Administrative Support,5000,67.85,67.85,46560.00,-0.49,-0.04
DE,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",Office and Administrative Support,5000,39.45,39.45,34610.00,-0.49,-0.07
DE,43-9061,"Office Clerks, General",Office and Administrative Support,5000,2994.78,2994.76,40595.00,-1.71,-0.07
DE,43-9199,"Office and Administrative Support Workers, All Other",Office and Administrative Support,5000,497.70,497.70,43700.00,-2.14,-0.08
DE,45-2091,Agricultural Equipment Operators,"Farming, Fishing, and Forestry",6000,231.54,231.53,38690.00,36.36,0.08
DE,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse","Farming, Fishing, and Forestry",6000,519.09,519.07,40100.00,36.36,-0.03
DE,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,Construction and Extraction,6200,2435.51,2435.38,73005.00,-7.75,0.05
DE,47-2021,Brickmasons and Blockmasons,Construction and Extraction,6200,79.52,79.52,73900.00,-21.64,0.03
DE,47-2031,Carpenters,Construction and Extraction,6200,1481.96,1481.88,47635.00,-8.25,0.04
DE,47-2051,Cement Masons and Concrete Finishers,Construction and Extraction,6200,117.77,117.76,47270.00,-21.64,0.02
DE,47-2061,Construction Laborers,Construction and Extraction,6200,3210.86,3210.68,41265.00,-7.97,0.07
DE,47-2073,Operating Engineers and Other Construction Equipment Operators,Construction and Extraction,6200,945.16,945.11,47840.00,-10.43,0.04
DE,47-2081,Drywall and Ceiling Tile Installers,Construction and Extraction,6200,140.61,140.60,47940.00,-21.64,0.04
DE,47-2111,Electricians,Construction and Extraction,6200,1847.77,1847.68,57425.00,-10.39,0.09
DE,47-2141,"Painters, Construction and Maintenance",Construction and Extraction,6200,484.59,484.57,45970.00,-6.00,0.04
DE,47-2152,"Plumbers, Pipefitters, and Steamfitters",Construction and Extraction,6200,2970.04,2969.87,59800.00,-4.68,0.04
DE,47-2181,Roofers,Construction and Extraction,6200,391.36,391.34,50935.00,-5.84,0.06
DE,47-4011,Construction and Building Inspectors,Construction and Extraction,6200,248.80,248.79,61050.00,-21.64,-0.01
DE,47-4031,Fence Erectors,Construction and Extraction,6200,80.64,80.63,48010.00,-21.64,0.05
DE,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair",7000,1245.33,1245.29,75660.00,12.44,0.03
DE,49-2011,"Computer, Automated Teller, and Office Machine Repairers","Installation, Maintenance, and Repair",7000,61.68,61.68,38270.00,19.58,-0.01
DE,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers","Installation, Maintenance, and Repair",7000,212.02,212.01,62705.00,12.85,-0.04
DE,49-2098,Security and Fire Alarm Systems Installers,"Installation, Maintenance, and Repair",7000,254.21,254.20,65750.00,7.94,0.10
DE,49-3011,Aircraft Mechanics and Service Technicians,"Installation, Maintenance, and Repair",7000,145.64,145.64,78770.00,19.58,0.04
DE,49-3021,Automotive Body and Related Repairers,"Installation, Maintenance, and Repair",7000,350.14,350.13,50200.00,12.67,0.02
DE,49-3023,Automotive Service Technicians and Mechanics,"Installation, Maintenance, and Repair",7000,1514.46,1514.41,48505.00,11.80,0.04
DE,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,"Installation, Maintenance, and Repair",7000,348.38,348.37,59190.00,14.33,0.02
DE,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines","Installation, Maintenance, and Repair",7000,148.10,148.10,63220.00,19.58,0.06
DE,49-3093,Tire Repairers and Changers,"Installation, Maintenance, and Repair",7000,98.69,98.69,43060.00,19.58,0.06
DE,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","Installation, Maintenance, and Repair",7000,645.27,645.25,56030.00,13.10,0.08
DE,49-9041,Industrial Machinery Mechanics,"Installation, Maintenance, and Repair",7000,1056.68,1056.64,51085.00,12.72,0.16
DE,49-9043,"Maintenance Workers, Machinery","Installation, Maintenance, and Repair",7000,99.42,99.42,59010.00,7.94,-0.03
DE,49-9052,Telecommunications Line Installers and Repairers,"Installation, Maintenance, and Repair",7000,372.66,372.64,85680.00,10.30,-0.03
DE,49-9071,"Maintenance and Repair Workers, General","Installation, Maintenance, and Repair",7000,2399.28,2399.19,46475.00,11.47,0.04
DE,49-9098,"Helpers--Installation, Maintenance, and Repair Workers","Installation, Maintenance, and Repair",7000,258.17,258.16,36535.00,13.68,0.02
DE,49-9099,"Installation, Maintenance, and Repair Workers, All Other","Installation, Maintenance, and Repair",7000,351.70,351.68,46580.00,10.05,0.02
DE,51-1011,First-Line Supervisors of Production and Operating Workers,Production,7700,1524.80,1524.69,69435.00,-2.99,0.01
DE,51-2090,Miscellaneous Assemblers and Fabricators,Production,7700,1650.58,1650.47,36405.00,-2.95,-0.00
DE,51-3011,Bakers,Production,7700,156.93,156.93,30170.00,-4.45,0.06
DE,51-3021,Butchers and Meat Cutters,Production,7700,392.91,392.88,42540.00,-3.03,0.01
DE,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",Production,7700,634.62,634.57,36770.00,-2.16,0.06
DE,51-3099,"Food Processing Workers, All Other",Production,7700,2145.34,2145.19,36920.00,-2.35,0.05
DE,51-4041,Machinists,Production,7700,845.78,845.72,50350.00,-2.49,0.00
DE,51-4121,"Welders, Cutters, Solderers, and Brazers",Production,7700,448.10,448.08,51815.00,-3.19,0.02
DE,51-6011,Laundry and Dry-Cleaning Workers,Production,7700,424.91,424.89,30875.00,-3.43,0.05
DE,51-8021,Stationary Engineers and Boiler Operators,Production,7700,184.22,184.21,73290.00,-2.16,0.02
DE,51-8031,Water and Wastewater Treatment Plant and System Operators,Production,7700,635.07,635.02,52820.00,-2.83,-0.06
DE,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",Production,7700,92.36,92.35,37440.00,-4.45,-0.07
DE,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",Production,7700,1245.26,1245.18,43610.00,-3.34,0.00
DE,51-9111,Packaging and Filling Machine Operators and Tenders,Production,7700,1485.22,1485.13,45550.00,-3.68,0.04
DE,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",Production,7700,74.80,74.80,42540.00,-4.45,0.01
DE,51-9198,Helpers--Production Workers,Production,7700,299.67,299.65,33065.00,-3.19,-0.09
DE,51-9199,"Production Workers, All Other",Production,7700,483.61,483.58,36500.00,-2.16,0.01
DE,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",Transportation and Material Moving,9000,897.01,896.95,58080.00,-3.92,0.04
DE,53-3031,Driver/Sales Workers,Transportation and Material Moving,9000,1818.22,1818.09,34770.00,-8.78,0.09
DE,53-3032,Heavy and Tractor-Trailer Truck Drivers,Transportation and Material Moving,9000,2523.76,2523.61,51435.00,-3.07,0.04
DE,53-3033,Light Truck Drivers,Transportation and Material Moving,9000,2051.21,2051.07,44680.00,-4.64,0.07
DE,53-3051,"Bus Drivers, School",Transportation and Material Moving,9000,612.64,612.61,41305.00,1.96,0.00
DE,53-3053,Shuttle Drivers and Chauffeurs,Transportation and Material Moving,9000,468.91,468.88,34985.00,-3.13,0.07
DE,53-3099,"Motor Vehicle Operators, All Other",Transportation and Material Moving,9000,54.59,54.59,27730.00,8.85,0.06
DE,53-6021,Parking Attendants,Transportation and Material Moving,9000,137.92,137.91,30570.00,-2.94,0.03
DE,53-7051,Industrial Truck and Tractor Operators,Transportation and Material Moving,9000,1128.96,1128.90,46875.00,3.66,0.01
DE,53-7061,Cleaners of Vehicles and Equipment,Transportation and Material Moving,9000,545.79,545.76,30630.00,-3.17,0.04
DE,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",Transportation and Material Moving,9000,3050.73,3050.52,36765.00,-5.85,0.01
DE,53-7064,"Packers and Packagers, Hand",Transportation and Material Moving,9000,597.45,597.42,31750.00,-0.31,-0.05
DE,53-7065,Stockers and Order Fillers,Transportation and Material Moving,9000,4141.87,4141.62,38605.00,-1.63,0.08
DE,53-7199,"Material Moving Workers, All Other",Transportation and Material Moving,9000,114.54,114.53,37260.00,-10.32,0.04
FL,11-1011,Chief Executives,Management,10,8430.04,8429.99,153600.00,-0.39,0.04
FL,11-1021,General and Operations Managers,Management,10,405683.19,405679.74,94465.00,-0.63,0.04
FL,11-1031,Legislators,Management,10,1046.21,1046.20,48200.00,-0.48,0.03
FL,11-2011,Advertising and Promotions Managers,Management,10,1566.13,1566.12,101775.00,-0.88,-0.02
FL,11-2021,Marketing Managers,Management,10,20360.36,20360.14,121480.00,-0.12,0.07
FL,11-2022,Sales Managers,Management,10,59640.36,59639.81,115270.00,-0.62,0.05
FL,11-2032,Public Relations Managers,Management,10,4728.99,4728.95,111090.00,-0.83,0.05
FL,11-2033,Fundraising Managers,Management,10,1108.07,1108.06,123850.00,-0.50,0.04
FL,11-3012,Administrative Services Managers,Management,10,20109.37,20109.29,83460.00,-0.75,0.05
FL,11-3013,Facilities Managers,Management,10,12098.93,12098.82,88760.00,-0.68,0.04
FL,11-3021,Computer and Information Systems Managers,Management,10,55882.17,55881.70,156180.00,-0.61,0.15
FL,11-3031,Financial Managers,Management,10,87587.78,87587.04,134990.00,-0.65,0.15
FL,11-3051,Industrial Production Managers,Management,10,13384.86,13384.75,109040.00,-0.54,0.02
FL,11-3061,Purchasing Managers,Management,10,6330.55,6330.50,122170.00,-0.49,0.03
FL,11-3071,"Transportation, Storage, and Distribution Managers",Management,10,22568.24,22568.05,87265.00,-0.63,0.06
FL,11-3111,Compensation and Benefits Managers,Management,10,1777.28,1777.27,122835.00,-0.72,0.00
FL,11-3121,Human Resources Managers,Management,10,17698.29,17698.14,119745.00,-0.69,0.05
FL,11-3131,Training and Development Managers,Management,10,4256.55,4256.51,116010.00,-0.54,0.06
FL,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",Management,10,208.25,208.25,103390.00,-1.39,-0.01
FL,11-9021,Construction Managers,Management,10,51542.30,51541.81,97910.00,-0.51,0.09
FL,11-9031,"Education and Childcare Administrators, Preschool and Daycare",Management,10,8513.65,8513.55,49185.00,-0.83,-0.03
FL,11-9032,"Education Administrators, Kindergarten through Secondary",Management,10,25768.41,25768.16,91420.00,-0.59,-0.02
FL,11-9033,"Education Administrators, Postsecondary",Management,10,14101.48,14101.35,90245.00,-0.48,0.02
FL,11-9039,"Education Administrators, All Other",Management,10,967.08,967.07,79755.00,0.23,0.02
FL,11-9041,Architectural and Engineering Managers,Management,10,12546.30,12546.16,155720.00,-0.49,0.04
FL,11-9051,Food Service Managers,Management,10,39112.90,39112.50,61030.00,-0.57,0.06
FL,11-9071,Gambling Managers,Management,10,195.63,195.62,84450.00,-1.39,0.02
FL,11-9072,"Entertainment and Recreation Managers, Except Gambling",Management,10,4168.89,4168.83,77850.00,-0.76,0.08
FL,11-9081,Lodging Managers,Management,10,7159.87,7159.80,60965.00,-0.53,0.03
FL,11-9111,Medical and Health Services Managers,Management,10,67212.40,67211.65,103155.00,-0.85,0.23
FL,11-9121,Natural Sciences Managers,Management,10,6369.81,6369.77,101300.00,-0.70,0.04
FL,11-9131,Postmasters and Mail Superintendents,Management,10,151.75,151.75,102595.00,-0.28,-0.03
FL,11-9141,"Property, Real Estate, and Community Association Managers",Management,10,51911.01,51910.48,62080.00,-0.72,0.04
FL,11-9151,Social and Community Service Managers,Management,10,13113.14,13113.04,68300.00,-0.74,0.06
FL,11-9161,Emergency Management Directors,Management,10,729.24,729.23,104730.00,-0.62,0.03
FL,11-9171,Funeral Home Managers,Management,10,780.46,780.46,73550.00,-0.47,0.04
FL,11-9179,"Personal Service Managers, All Other",Management,10,974.23,974.23,51440.00,-0.39,0.06
FL,11-9199,"Managers, All Other",Management,10,72813.17,72812.47,98460.00,-0.74,0.04
FL,13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",Business and Financial Operations,500,555.13,554.68,,-12.03,0.08
FL,13-1020,Buyers and Purchasing Agents,Business and Financial Operations,500,21942.21,21928.18,63350.00,-6.46,0.06
FL,13-1031,"Claims Adjusters, Examiners, and Investigators",Business and Financial Operations,500,17266.02,17261.57,73530.00,-0.21,-0.05
FL,13-1032,"Insurance Appraisers, Auto Damage",Business and Financial Operations,500,185.36,185.38,64675.00,-0.84,-0.09
FL,13-1041,Compliance Officers,Business and Financial Operations,500,22967.54,22953.87,62930.00,-8.76,0.03
FL,13-1051,Cost Estimators,Business and Financial Operations,500,10672.65,10665.19,67940.00,-6.72,-0.04
FL,13-1071,Human Resources Specialists,Business and Financial Operations,500,46708.43,46681.65,62650.00,-5.69,0.06
FL,13-1075,Labor Relations Specialists,Business and Financial Operations,500,1166.06,1165.49,78590.00,-6.90,0.00
FL,13-1081,Logisticians,Business and Financial Operations,500,10601.09,10595.74,65380.00,-4.49,0.17
FL,13-1082,Project Management Specialists,Business and Financial Operations,500,49051.65,49020.91,89570.00,-6.26,0.06
FL,13-1111,Management Analysts,Business and Financial Operations,500,49951.95,49927.35,80160.00,-5.90,0.09
FL,13-1121,"Meeting, Convention, and Event Planners",Business and Financial Operations,500,7414.47,7409.22,57910.00,-7.65,0.05
FL,13-1131,Fundraisers,Business and Financial Operations,500,4315.42,4312.88,67700.00,-10.90,0.04
FL,13-1141,"Compensation, Benefits, and Job Analysis Specialists",Business and Financial Operations,500,4505.05,4503.10,65350.00,-3.98,0.05
FL,13-1151,Training and Development Specialists,Business and Financial Operations,500,23400.03,23386.39,61060.00,-4.89,0.11
FL,13-1161,Market Research Analysts and Marketing Specialists,Business and Financial Operations,500,38449.86,38428.25,65660.00,-5.77,0.07
FL,13-1199,"Business Operations Specialists, All Other",Business and Financial Operations,500,47544.86,47517.25,72550.00,-5.74,0.03
FL,13-2011,Accountants and Auditors,Business and Financial Operations,500,68727.38,68690.87,76090.00,-6.43,0.05
FL,13-2020,Property Appraisers and Assessors,Business and Financial Operations,500,2824.56,2823.22,61520.00,-8.46,0.04
FL,13-2031,Budget Analysts,Business and Financial Operations,500,2324.58,2323.15,77030.00,-7.44,0.01
FL,13-2041,Credit Analysts,Business and Financial Operations,500,2287.80,2287.14,74895.00,-1.30,-0.04
FL,13-2051,Financial and Investment Analysts,Business and Financial Operations,500,15988.87,15982.65,84550.00,-2.96,0.06
FL,13-2052,Personal Financial Advisors,Business and Financial Operations,500,17476.45,17468.05,80080.00,-5.94,0.10
FL,13-2053,Insurance Underwriters,Business and Financial Operations,500,4421.84,4421.42,79475.00,2.16,-0.03
FL,13-2054,Financial Risk Specialists,Business and Financial Operations,500,2912.02,2911.05,97210.00,-2.94,0.06
FL,13-2061,Financial Examiners,Business and Financial Operations,500,3269.37,3268.86,75950.00,0.62,0.19
FL,13-2071,Credit Counselors,Business and Financial Operations,500,1658.33,1657.48,48905.00,-1.97,0.03
FL,13-2072,Loan Officers,Business and Financial Operations,500,14048.20,14042.11,67780.00,-3.40,0.02
FL,13-2081,"Tax Examiners and Collectors, and Revenue Agents",Business and Financial Operations,500,2575.76,2574.51,44030.00,-4.66,-0.02
FL,13-2082,Tax Preparers,Business and Financial Operations,500,1614.19,1613.00,56610.00,-1.35,0.05
FL,13-2099,"Financial Specialists, All Other",Business and Financial Operations,500,4962.30,4959.66,63430.00,-4.58,0.03
FL,15-1211,Computer Systems Analysts,Computer and Mathematical,1000,40638.01,40634.02,99690.00,-9.32,0.09
FL,15-1212,Information Security Analysts,Computer and Mathematical,1000,18061.51,18059.68,103650.00,-8.68,0.29
FL,15-1221,Computer and Information Research Scientists,Computer and Mathematical,1000,756.77,756.65,127430.00,-4.40,0.20
FL,15-1231,Computer Network Support Specialists,Computer and Mathematical,1000,8872.57,8871.57,67660.00,-10.48,0.02
FL,15-1232,Computer User Support Specialists,Computer and Mathematical,1000,52046.55,52041.03,55625.00,-11.51,-0.04
FL,15-1241,Computer Network Architects,Computer and Mathematical,1000,9504.51,9503.44,126230.00,-8.43,0.12
FL,15-1242,Database Administrators,Computer and Mathematical,1000,4377.05,4376.55,89830.00,-10.63,-0.01
FL,15-1243,Database Architects,Computer and Mathematical,1000,2065.79,2065.57,134360.00,-9.70,0.09
