met2013,occ_group,occ_group_code,demand_scenario,shortage_2pct,shortage_5pct,shortage_10pct,shortage_15pct,shortage_20pct
16980,Transportation and Material Moving,9000,low,109329.2366991606,100709.63734636718,87333.28206370704,75058.96243591944,63753.66072842767
16980,Transportation and Material Moving,9000,mid,112976.78855752863,104263.61753975227,90742.08703830806,78334.59057784465,66906.65913687597
17020,"Arts, Design, Entertainment, Sports, Media",2600,high,139.67194911749675,99.8195613639084,37.61359787397919,0.0,0.0
17020,"Arts, Design, Entertainment, Sports, Media",2600,low,84.30842302517681,45.63511342632955,0.0,0.0,0.0
17020,"Arts, Design, Entertainment, Sports, Media",2600,mid,113.509444483547,74.21424012965326,12.877764518997084,0.0,0.0
17020,Building and Grounds Cleaning and Maintenance,4200,high,134.0621838220727,0.0,0.0,0.0,0.0
17020,Building and Grounds Cleaning and Maintenance,4200,mid,43.25184698546627,0.0,0.0,0.0,0.0
17020,Community and Social Service,2000,high,1212.6627162917612,1084.3953520213497,892.5147490088436,724.0867827189838,575.3996882354377
17020,Community and Social Service,2000,low,1069.0287639780004,948.3585795401464,767.8392529328974,609.3798147045925,469.4891861736919
17020,Community and Social Service,2000,mid,1144.7872717845771,1020.110019391122,833.5982840714807,669.881030411615,525.3507806504356
17020,"Education, Training, and Library",2200,high,2360.86554564998,2139.49912624779,1798.4984960865877,1488.369659331271,1205.1475511719036
17020,"Education, Training, and Library",2200,low,2147.1062807130556,1932.415898163361,1601.6961096788164,1300.9138105872898,1026.2241625429106
17020,"Education, Training, and Library",2200,mid,2259.8517888647584,2041.6401873980903,1705.4978563191737,1399.785805346839,1120.5957837082087
17020,"Farming, Fishing, and Forestry",6000,high,737.5107781909899,697.7849959161588,637.4124738970703,583.3972857266838,534.8349715980423
17020,"Farming, Fishing, and Forestry",6000,low,742.9107593606968,702.9623443255399,642.2515599335434,587.9338170624918,539.0995688417227
17020,"Farming, Fishing, and Forestry",6000,mid,740.0625851719994,700.2315958947461,639.6992251173989,585.5410621526507,536.8502432583708
17020,Food Preparation and Serving,4000,high,2434.5786289697185,2230.5369856091925,1916.0061408590095,1629.7117767670377,1368.048257397926
17020,Food Preparation and Serving,4000,low,2210.8111905082774,2013.6629713976288,1709.7537884286537,1433.1224654386874,1180.2861582294354
17020,Food Preparation and Serving,4000,mid,2328.8354247541424,2128.0513275907365,1818.539839358918,1536.811827438729,1279.31968217343
17020,Healthcare Practitioners and Technical,3000,high,174.22731423985715,0.0,0.0,0.0,0.0
17020,Healthcare Practitioners and Technical,3000,mid,28.695195107117797,0.0,0.0,0.0,0.0
17020,Healthcare Support,3600,high,877.6707889952872,788.231506720419,650.0022601620708,523.7869022766467,408.08355201623954
17020,Healthcare Support,3600,low,592.8807949814795,511.66723024034854,386.1451540616581,271.5261461070136,166.44765769559535
17020,Healthcare Support,3600,mid,743.0908576942293,657.538708127186,525.3143428942758,404.5789386934312,293.8964571706065
17020,"Life, Physical, and Social Science",1600,high,389.6341601073884,372.76090590877584,346.1871910547775,321.36478992597154,298.10938381830624
17020,"Life, Physical, and Social Science",1600,low,342.19648720739656,326.005825040286,300.50708332554245,276.6887632219232,254.37401039310691
17020,"Life, Physical, and Social Science",1600,mid,367.2170847390264,350.66639520433137,324.6006680404637,300.25275393097263,277.4418615221962
17020,Personal Care and Service,4300,high,1966.7572225607523,1400.1130256830224,634.2989020896944,40.167086320263024,0.0
17020,Personal Care and Service,4300,low,1762.3962187819302,1221.29726740438,489.9750170942416,0.0,0.0
17020,Personal Care and Service,4300,mid,1870.1846939352024,1315.6121198558344,566.0974240319788,0.0,0.0
17140,Architecture and Engineering,1300,high,3930.13912572986,0.0,0.0,0.0,0.0
17140,Architecture and Engineering,1300,low,3418.116114351604,0.0,0.0,0.0,0.0
17140,Architecture and Engineering,1300,mid,3688.1783014584,0.0,0.0,0.0,0.0
17140,Business and Financial Operations,500,high,8963.446989216987,8022.338842547208,6540.235676157434,5155.866187286199,3858.9420291058705
17140,Business and Financial Operations,500,low,7790.669146219363,6866.436380684732,5410.9092371575025,4051.363140896523,2777.6942829014006
17140,Business and Financial Operations,500,mid,8409.240855365359,7476.107313427434,6006.562872436298,4633.923888647281,3347.989220150921
17140,Community and Social Service,2000,high,1991.8583206162675,1063.5627961347527,0.0,0.0,0.0
17140,Community and Social Service,2000,low,1509.1384170157344,606.3752256444095,0.0,0.0,0.0
17140,Community and Social Service,2000,mid,1763.744928889928,847.5149253471827,0.0,0.0,0.0
17140,Computer and Mathematical,1000,high,13054.784757154768,11320.143766181704,8659.956668334802,6253.634365287711,4067.395590229273
17140,Computer and Mathematical,1000,low,8898.564043683582,7307.734510533177,4868.012114880163,2661.025711134229,655.8112413954805
17140,Computer and Mathematical,1000,mid,11090.727346964064,9424.04568223453,6868.0410525193,4555.916622282595,2455.222420719838
17140,"Education, Training, and Library",2200,high,2180.671687334492,292.73212368434906,0.0,0.0,0.0
17140,"Education, Training, and Library",2200,low,1363.145035315516,0.0,0.0,0.0,0.0
17140,"Education, Training, and Library",2200,mid,1794.34252206135,0.0,0.0,0.0,0.0
17140,Food Preparation and Serving,4000,high,1210.9059609128672,0.0,0.0,0.0,0.0
17140,Food Preparation and Serving,4000,low,1083.1864777162918,0.0,0.0,0.0,0.0
17140,Food Preparation and Serving,4000,mid,1150.5510339993634,0.0,0.0,0.0,0.0
17140,Healthcare Practitioners and Technical,3000,high,10589.121082463163,0.0,0.0,0.0,0.0
17140,Healthcare Practitioners and Technical,3000,low,9098.905354543887,0.0,0.0,0.0,0.0
17140,Healthcare Practitioners and Technical,3000,mid,9884.906979079236,0.0,0.0,0.0,0.0
17140,Healthcare Support,3600,high,1481.74035199195,840.843099800757,0.0,0.0,0.0
17140,Healthcare Support,3600,low,763.8971550416791,143.7336908898942,0.0,0.0,0.0
17140,Healthcare Support,3600,mid,1142.5174503410744,511.41812584609943,0.0,0.0,0.0
17140,"Installation, Maintenance, and Repair",7000,high,2355.041659463648,1150.3755977732108,0.0,0.0,0.0
17140,"Installation, Maintenance, and Repair",7000,low,1955.5880865295803,767.642701156441,0.0,0.0,0.0
17140,"Installation, Maintenance, and Repair",7000,mid,2166.276479740296,969.5119157056396,0.0,0.0,0.0
17140,"Life, Physical, and Social Science",1600,high,2138.3142673406073,1957.2787378654411,1672.1582545283,1405.819966073168,1156.2875346260937
17140,"Life, Physical, and Social Science",1600,low,1846.8933131070935,1670.0511095058991,1391.534442900609,1131.3644639893391,887.6106902918327
17140,"Life, Physical, and Social Science",1600,mid,2000.600819449828,1821.5468817436995,1539.5470881104757,1276.1236867374228,1029.3220091064795
17140,Management,10,high,2330.785671444275,0.0,0.0,0.0,0.0
17140,Management,10,low,571.6457503438578,0.0,0.0,0.0,0.0
17140,Management,10,mid,1499.4891557417725,0.0,0.0,0.0,0.0
17140,Production,7700,high,23512.994879142185,21912.00772189447,19425.02258450206,17140.17198355726,15033.269330374673
17140,Production,7700,low,24791.32827131893,23158.504132700597,20622.075054090717,18291.81225300223,16143.045657669383
17140,Production,7700,mid,24117.082184578372,22501.05019129094,19990.69989939111,17684.389377437736,15557.703562708048
17140,Transportation and Material Moving,9000,high,12429.920080324737,10688.056481240426,7984.613691559367,5503.536638326965,3218.0122002284043
17140,Transportation and Material Moving,9000,low,11440.543834039016,9724.060979699185,7059.996084724349,4615.042436976299,2362.7805678833247
17140,Transportation and Material Moving,9000,mid,11962.381929214098,10232.512216698407,7547.677785722844,5083.671154663367,2813.8652261534953
17300,Community and Social Service,2000,high,2014.235163004601,1768.5138922617857,1400.8928026728072,1078.1637583190668,793.2245284137498
17300,Community and Social Service,2000,low,1765.4067681448337,1532.8466896740715,1184.907632960599,879.447853963095,609.7474340200229
17300,Community and Social Service,2000,mid,1896.6491909203555,1657.1473534056854,1298.8271756743138,984.2588693876188,706.5208686017822
17300,"Education, Training, and Library",2200,high,1161.9705882347316,840.9754226959813,346.4293178855987,0.0,0.0
17300,"Education, Training, and Library",2200,low,540.7993314660052,239.2043177902542,0.0,0.0,0.0
17300,"Education, Training, and Library",2200,mid,868.4308332597957,556.6033743112766,76.17518737262981,0.0,0.0
17300,"Installation, Maintenance, and Repair",7000,high,2557.525197609437,2181.6214229918687,1610.4875021156176,1099.63292452287,640.4557825042057
17300,"Installation, Maintenance, and Repair",7000,low,1953.9676945356775,1603.328156694466,1070.5473241908103,593.9617975878691,165.5550381858102
17300,"Installation, Maintenance, and Repair",7000,mid,2272.3089715928527,1908.3440267136984,1355.3341836030377,860.6737372118832,416.03740092970384
17300,Production,7700,high,2090.4599893591912,1792.3086861176523,1329.0831864558368,903.4246489689996,510.8449737166229
17300,Production,7700,low,1685.030314672682,1396.9762654644674,949.4321530883916,538.1763165274078,158.87399485974493
17300,Production,7700,mid,1898.8707519786276,1605.4909919187248,1149.6758650508273,730.8234462545824,344.5180972455764
17300,Protective Service,3700,high,1602.6574283767825,1462.9221342314197,1245.7809972284772,1046.204325057387,862.0963694355405
17300,Protective Service,3700,low,1376.2438584428537,1242.1128273227714,1033.6770772298346,842.0979062023798,665.3643050505834
17300,Protective Service,3700,mid,1495.663772251848,1358.5768202139634,1145.5494877579636,949.752102700586,769.1289609374762
17420,Construction and Extraction,6200,high,286.33604606839026,242.0394256545728,173.55553816907943,110.99871012691436,53.630374858362984
17420,Construction and Extraction,6200,low,192.08095483811096,150.4890574191545,86.18450156000245,27.442818305096125,0.0
17420,Construction and Extraction,6200,mid,241.79500189837995,198.776521315624,132.2676124985528,71.51366353980097,15.797649844294938
17420,"Education, Training, and Library",2200,high,415.03826366882186,365.37731557497113,288.86922530611355,219.2779262881099,155.71563694109432
17420,"Education, Training, and Library",2200,low,318.6894791180514,272.0376545657882,200.1634995792083,134.78501231432256,75.06860146782333
17420,"Education, Training, and Library",2200,mid,369.50782693179735,321.2688657336089,246.95058095318473,179.35008192196528,117.60519513568238
17420,Food Preparation and Serving,4000,high,72.93728024538723,36.78084725154076,0.0,0.0,0.0
17420,Food Preparation and Serving,4000,low,5.944550218368477,0.0,0.0,0.0,0.0
17420,Food Preparation and Serving,4000,mid,41.279296488171894,6.098125643433377,0.0,0.0,0.0
17420,Healthcare Practitioners and Technical,3000,high,341.20840794545484,83.09821544852639,0.0,0.0,0.0
17420,Healthcare Practitioners and Technical,3000,low,244.81045517331268,3.2644662074455937,0.0,0.0,0.0
17420,Healthcare Practitioners and Technical,3000,mid,295.6547363476791,45.37209896197123,0.0,0.0,0.0
17420,"Installation, Maintenance, and Repair",7000,high,626.433006163241,566.6692381607967,475.88057440921216,394.6898154367419,321.7262341355769
17420,"Installation, Maintenance, and Repair",7000,low,530.0195995205835,474.2915880474351,389.6295185083936,313.912961963218,245.86469924670553
17420,"Installation, Maintenance, and Repair",7000,mid,580.8720317076542,523.0153947416821,435.12190513794167,356.5180270323523,285.87722128984444
17420,Production,7700,high,1688.6207691295044,1617.5127183966565,1507.0576441870687,1405.5852582129069,1312.02036281443
17420,Production,7700,low,1589.4077623920257,1520.7706184402684,1414.1529485441072,1316.2050585632385,1225.8892745468393
17420,Production,7700,mid,1641.7368198631762,1571.7964171230258,1463.1547409250632,1363.3478854773184,1271.3183852675093
17460,Architecture and Engineering,1300,high,2656.565395064581,0.0,0.0,0.0,0.0
17460,Architecture and Engineering,1300,low,2272.27655957328,0.0,0.0,0.0,0.0
17460,Architecture and Engineering,1300,mid,2474.966440862272,0.0,0.0,0.0,0.0
17460,Business and Financial Operations,500,high,12264.302352258112,11449.798742225335,10167.086863756367,8968.96976544297,7846.541789173214
17460,Business and Financial Operations,500,low,11247.458112469008,10447.586117625746,9187.916689971848,8011.322443525467,6909.057721685436
17460,Business and Financial Operations,500,mid,11783.783967444142,10976.194651482154,9704.371678918877,8516.425387117473,7403.52572803932
17460,Community and Social Service,2000,high,3671.152975985122,2804.3662039916453,1507.551382798636,369.0692871943884,0.0
17460,Community and Social Service,2000,low,3220.101830344767,2377.1723470487814,1116.0351400686975,8.857035826398715,0.0
17460,Community and Social Service,2000,mid,3458.004924896648,2602.4921173732237,1322.537055900315,198.84792737880525,0.0
17460,Computer and Mathematical,1000,high,10301.369274743072,8932.158198815781,6832.348960838797,4932.890053271432,3207.1239340219036
17460,Computer and Mathematical,1000,low,7022.951371541352,5767.178462283886,3841.271304231046,2099.048122596523,516.0735835802443
17460,Computer and Mathematical,1000,mid,8752.125040524446,7436.520134049173,5418.889801445417,3593.733972072183,1935.4452272462404
17460,"Education, Training, and Library",2200,high,5598.03631838163,3932.8754035002567,1367.6473897919714,0.0,0.0
17460,"Education, Training, and Library",2200,low,4876.726067893382,3234.092802589039,703.5565084991249,0.0,0.0
17460,"Education, Training, and Library",2200,mid,5257.175031124629,3602.6597484500744,1053.8256015948864,0.0,0.0
17460,Food Preparation and Serving,4000,high,3240.1489822517324,2026.8169460813224,156.07911298735416,0.0,0.0
17460,Food Preparation and Serving,4000,low,3121.337590066789,1911.6656812932924,46.567517814430175,0.0,0.0
17460,Food Preparation and Serving,4000,mid,3184.003649430604,1972.4012375587408,104.32847825709176,0.0,0.0
17460,Healthcare Practitioners and Technical,3000,high,21007.8254646968,9177.312890882044,0.0,0.0,0.0
17460,Healthcare Practitioners and Technical,3000,low,19523.480524911123,7948.025148742723,0.0,0.0,0.0
17460,Healthcare Practitioners and Technical,3000,mid,20306.38565212481,8596.402524072182,0.0,0.0,0.0
17460,Healthcare Support,3600,high,6675.348477085547,5962.428674559069,4860.59477690695,3854.513524502469,2932.215439069161
17460,Healthcare Support,3600,low,5871.136965784695,5181.4455661810425,4115.495136734218,3142.160533788756,2249.8657363379752
17460,Healthcare Support,3600,mid,6295.311494686714,5593.368471314334,4508.491611435384,3517.88506645451,2609.7652896709697
17460,"Installation, Maintenance, and Repair",7000,high,1360.6180687270971,328.75789515115684,0.0,0.0,0.0
17460,"Installation, Maintenance, and Repair",7000,low,1019.2394698703648,1.6690196562740311,0.0,0.0,0.0
17460,"Installation, Maintenance, and Repair",7000,mid,1199.2967114199855,174.18926802688657,0.0,0.0,0.0
17460,Legal,2100,high,1526.6319875546617,1358.9206876883527,1094.7930815791442,848.0738942255048,616.9308892788522
17460,Legal,2100,low,1484.7233532765858,1317.6150867814467,1054.4371616620049,808.6050259257318,578.2930375917385
17460,Legal,2100,mid,1506.8277063628502,1339.4013750395734,1075.7225487507494,829.4225451754537,598.672244189589
17460,"Life, Physical, and Social Science",1600,high,1426.585696383443,1285.8317262393948,1064.152436147513,857.0762777680247,663.0666661139621
17460,"Life, Physical, and Social Science",1600,low,1200.34924181725,1062.850642176888,846.298039312931,644.010474415134,454.48696104062583
17460,"Life, Physical, and Social Science",1600,mid,1319.6757376303376,1180.4601204760502,961.2034899910324,756.3902221461158,564.5005543488005
17460,Management,10,high,5803.749468531998,0.0,0.0,0.0,0.0
17460,Management,10,low,4339.709680746324,0.0,0.0,0.0,0.0
17460,Management,10,mid,5111.905028054025,0.0,0.0,0.0,0.0
17460,Office and Administrative Support,5000,high,2452.623739319184,0.0,0.0,0.0,0.0
17460,Office and Administrative Support,5000,low,5441.028062115845,0.0,0.0,0.0,0.0
17460,Office and Administrative Support,5000,mid,3864.819592106898,0.0,0.0,0.0,0.0
17460,Production,7700,high,24031.47832379112,22567.407575471385,20293.118499540564,18203.687439460533,16276.994855511495
17460,Production,7700,low,25201.524859296493,23708.314021246173,21388.769370770176,19257.77295084508,17292.76269423312
17460,Production,7700,mid,24584.393755081583,23106.55260977993,20810.87762759784,18701.80450357584,16757.004577855718
17460,Protective Service,3700,high,1467.3264419423067,1020.420646972614,325.93269701977806,0.0,0.0
17460,Protective Service,3700,low,1500.6725869428485,1052.9413972429847,357.17131965852786,0.0,0.0
17460,Protective Service,3700,mid,1483.0844460774897,1035.7886038153429,340.69477355698655,0.0,0.0
17460,Transportation and Material Moving,9000,high,11291.010103447392,9802.532025878514,7492.321369494079,5372.096872127309,3418.95329997471
17460,Transportation and Material Moving,9000,low,10446.634286372464,8979.817217102544,6703.213332805142,4613.818087844513,2689.0622084301867
17460,Transportation and Material Moving,9000,mid,10891.99313711145,9413.751153050282,7119.421662345085,5013.7657901340135,3074.0370633721177
17660,Community and Social Service,2000,high,435.63323192125586,346.9196867355672,214.18311475399017,97.64092856046932,0.0
17660,Community and Social Service,2000,low,317.3424433584828,234.88561100962647,111.50570103872565,3.173168803871249,0.0
17660,Community and Social Service,2000,mid,379.7339147649302,293.9770323885059,165.66203053604977,52.99938607147487,0.0
17660,Construction and Extraction,6200,high,923.908455546677,745.5777801208278,469.8835245711916,218.06067488065764,0.0
17660,Construction and Extraction,6200,low,424.8772313890367,260.86664424186984,7.299755505325265,0.0,0.0
17660,Construction and Extraction,6200,mid,688.0870107070023,516.523414663432,251.28563429963015,9.008082844559794,0.0
17660,Healthcare Practitioners and Technical,3000,high,392.7387878619238,0.0,0.0,0.0,0.0
17660,Healthcare Practitioners and Technical,3000,mid,165.66470279497207,0.0,0.0,0.0,0.0
17660,Healthcare Support,3600,high,340.42526482313724,255.5702778235832,124.40764331085028,4.624188520559983,0.0
17660,Healthcare Support,3600,low,85.80760439746064,8.306853845066144,0.0,0.0,0.0
17660,Healthcare Support,3600,mid,220.1035261090219,138.72384602556167,12.929900253146116,0.0,0.0
17660,Personal Care and Service,4300,high,669.9056646681847,252.65491755973244,0.0,0.0,0.0
17660,Personal Care and Service,4300,low,395.88374333947695,12.885897339051551,0.0,0.0,0.0
17660,Personal Care and Service,4300,mid,540.4142776020599,139.35002993135367,0.0,0.0,0.0
17780,"Education, Training, and Library",2200,high,5721.44677472442,5259.170484465723,4547.086699734349,3899.4956189211534,3308.1123168665235
17780,"Education, Training, and Library",2200,low,4974.286278034138,4535.344981054475,3859.196194395779,3244.274405017846,2682.714919673039
17780,"Education, Training, and Library",2200,mid,5368.36973399606,4917.1205930699,4222.018196988332,3589.865267407369,3012.575463327774
17780,Food Preparation and Serving,4000,high,907.0755221840618,699.469678458293,379.36799604057705,87.91898945347202,0.0
17780,Food Preparation and Serving,4000,low,489.59507714669326,294.8502191097177,0.0,0.0,0.0
17780,Food Preparation and Serving,4000,mid,709.791590888568,508.263315219413,197.52619096751368,0.0,0.0
17780,"Life, Physical, and Social Science",1600,high,1840.6284733664831,1794.966236155749,1723.0526552756082,1655.8783857357253,1592.944617929923
17780,"Life, Physical, and Social Science",1600,low,1625.7672462250443,1583.1966986474574,1516.1520338360135,1453.5255860595605,1394.8523543520228
17780,"Life, Physical, and Social Science",1600,mid,1739.0939749790368,1694.8927419720278,1625.2800087473852,1560.2548510209672,1499.334435746723
17780,Personal Care and Service,4300,high,391.6043866850896,0.0,0.0,0.0,0.0
17780,Personal Care and Service,4300,low,145.1751624659937,0.0,0.0,0.0,0.0
17780,Personal Care and Service,4300,mid,275.1521630709012,0.0,0.0,0.0,0.0
17820,Architecture and Engineering,1300,high,2561.04168441609,552.2290932145461,0.0,0.0,0.0
17820,Architecture and Engineering,1300,low,1834.4526741476857,0.0,0.0,0.0,0.0
17820,Architecture and Engineering,1300,mid,2217.68587437564,269.2092505158598,0.0,0.0,0.0
17820,"Arts, Design, Entertainment, Sports, Media",2600,high,2081.0758288382112,1871.9816236296956,1545.6182476081294,1244.0452195279831,964.419243070789
17820,"Arts, Design, Entertainment, Sports, Media",2600,low,1667.3185106385208,1467.0361035521091,1154.4235888555113,865.5535814187515,597.7031918428675
17820,"Arts, Design, Entertainment, Sports, Media",2600,mid,1885.551292762253,1680.6211776230484,1360.7558879505225,1065.1857802026825,791.1244573738722
17820,Business and Financial Operations,500,high,1343.662417985783,1012.91391118482,492.0350797645988,5.504576373099553,0.0
17820,Business and Financial Operations,500,low,162.27585070093482,0.0,0.0,0.0,0.0
17820,Business and Financial Operations,500,mid,785.3881583308612,462.6727934978153,0.0,0.0,0.0
17820,Community and Social Service,2000,high,1874.9972040066768,1416.32465428446,730.0887974797442,127.62911866701415,0.0
17820,Community and Social Service,2000,low,1303.8885405422209,875.4234393402085,234.36160496218508,0.0,0.0
17820,Community and Social Service,2000,mid,1605.1149528389633,1160.7171895631864,495.8287008632715,0.0,0.0
17820,Computer and Mathematical,1000,high,12015.0915591133,11054.307970651167,9580.98712831521,8248.384742955559,7037.768469075574
17820,Computer and Mathematical,1000,low,9433.782513138263,8562.316081435705,7225.919519431329,6017.11892313112,4918.931634398268
17820,Computer and Mathematical,1000,mid,10795.272038146297,9876.696030966415,8468.079920635813,7193.98112253969,6036.49412080898
17820,Construction and Extraction,6200,high,3935.127660199607,3338.20923170682,2415.4278730031183,1572.5880805165289,799.7203039555316
17820,Construction and Extraction,6200,low,2950.2416525709305,2381.5852924436804,1502.4744154752009,699.4996601871644,0.0
17820,Construction and Extraction,6200,mid,3469.7114095162615,2886.148461549503,1984.0039600224843,1160.0027295649888,404.4003163509951
17820,"Education, Training, and Library",2200,high,3876.3003352360392,3057.44037074114,1795.9926270633223,648.6938492055087,0.0
17820,"Education, Training, and Library",2200,low,2287.3525688628797,1518.117933347894,333.09130022817044,0.0,0.0
17820,"Education, Training, and Library",2200,mid,3125.4295682346456,2330.02047457542,1104.686175980085,0.0,0.0
17820,Healthcare Practitioners and Technical,3000,high,1322.1979947154505,0.0,0.0,0.0,0.0
17820,Healthcare Practitioners and Technical,3000,mid,498.5112233675573,0.0,0.0,0.0,0.0
17820,Healthcare Support,3600,high,1740.777092774406,1419.4570170728348,922.8169826015328,469.30016471391536,53.51852339710422
17820,Healthcare Support,3600,low,895.3808554066873,598.4787396013253,139.55981279658226,0.0,0.0
17820,Healthcare Support,3600,mid,1341.2779181594287,1031.4967568664324,552.682152308651,115.43252190399107,0.0
17820,"Installation, Maintenance, and Repair",7000,high,1983.364334742795,1458.1970827728674,660.266954408542,0.0,0.0
17820,"Installation, Maintenance, and Repair",7000,low,1437.0877761653646,934.7870451996314,171.5700850426383,0.0,0.0
17820,"Installation, Maintenance, and Repair",7000,mid,1725.2167057177176,1210.855222526623,429.3290967283392,0.0,0.0
17820,Protective Service,3700,high,1716.3717168822195,1465.1589259690463,1074.793266624005,716.0100159688873,385.0401457913222
17820,Protective Service,3700,low,1278.6572126640704,1038.2788748816674,664.7429228569599,321.4208578944317,4.707473808795839
17820,Protective Service,3700,mid,1509.526009008442,1263.4331309737845,881.0204928113526,529.5435568164366,205.31071026742484
17900,Building and Grounds Cleaning and Maintenance,4200,high,1608.8462429898773,0.0,0.0,0.0,0.0
17900,Building and Grounds Cleaning and Maintenance,4200,low,1217.0173464213422,0.0,0.0,0.0,0.0
17900,Building and Grounds Cleaning and Maintenance,4200,mid,1423.684168863747,0.0,0.0,0.0,0.0
17900,Business and Financial Operations,500,high,2793.0553011647535,2475.3907357198623,1975.117044163726,1507.832970465075,1070.0659719625764
17900,Business and Financial Operations,500,low,1511.482224604766,1212.2585209553436,741.0262336054948,300.86834738397374,0.0
17900,Business and Financial Operations,500,mid,2187.437055348273,1878.4868758218909,1391.9369465647142,937.4715832276232,511.71353781729704
17900,Community and Social Service,2000,high,2678.072218050779,2216.0008735786187,1524.7002534596495,917.8170157226424,381.9954460195904
17900,Community and Social Service,2000,low,2157.6887689726327,1723.141882199011,1073.0029798108344,502.2355554406622,0.0
17900,Community and Social Service,2000,mid,2432.1605979123697,1983.0961697786695,1311.246869091151,721.4304658074461,200.66907622937103
17900,Construction and Extraction,6200,high,190.49592579493947,0.0,0.0,0.0,0.0
17900,Construction and Extraction,6200,mid,28.476672341439553,0.0,0.0,0.0,0.0
17900,"Education, Training, and Library",2200,high,8129.915941707979,7199.597795109428,5766.491645480797,4463.115716945977,3272.808339465726
17900,"Education, Training, and Library",2200,low,6971.679172248274,6077.5345751756795,4700.13430970797,3447.4018168742223,2303.3268637150613
17900,"Education, Training, and Library",2200,mid,7582.581315700401,6669.357287267681,5262.575426487059,3983.1314837690225,2814.671631201152
17900,"Farming, Fishing, and Forestry",6000,high,339.3236917259019,294.27295924225507,225.77010117242935,164.43896101325527,109.2625767230934
17900,"Farming, Fishing, and Forestry",6000,low,356.5219405943926,310.76215126442924,241.181970831934,178.88723267587045,122.844773107803
17900,"Farming, Fishing, and Forestry",6000,mid,347.4508703482934,302.0650670276382,233.0531111221976,171.26661454268196,115.68095902160589
17900,Food Preparation and Serving,4000,high,1488.6952642154956,961.2901331173434,148.08437894944836,0.0,0.0
17900,Food Preparation and Serving,4000,low,759.8734827383578,254.9205805114725,0.0,0.0,0.0
17900,Food Preparation and Serving,4000,mid,1144.2843391703063,627.4891995836697,0.0,0.0,0.0
17900,Healthcare Practitioners and Technical,3000,high,6175.090319778865,1352.204183010483,0.0,0.0,0.0
17900,Healthcare Practitioners and Technical,3000,low,4506.913127549527,0.0,0.0,0.0,0.0
17900,Healthcare Practitioners and Technical,3000,mid,5386.7790144409155,699.3495811807152,0.0,0.0,0.0
17900,Healthcare Support,3600,high,2429.9695539514187,2120.8618527643066,1643.097133022782,1206.816519828586,806.8370746990895
17900,Healthcare Support,3600,low,1577.1003377006828,1292.6264418212031,852.9162698877644,451.3635968765866,83.20274716263339
17900,Healthcare Support,3600,mid,2026.9389596734263,1729.472172477921,1269.690452621766,849.820822616226,464.8775250871695
17900,"Installation, Maintenance, and Repair",7000,high,2386.7575707381,1827.922046749816,978.7785270212772,219.17912375895867,0.0
17900,"Installation, Maintenance, and Repair",7000,low,1846.864979133907,1310.628750488031,495.79272950161976,0.0,0.0
17900,"Installation, Maintenance, and Repair",7000,mid,2131.626739545627,1583.4707045793002,750.5394848643737,5.426011142619245,0.0
17900,Legal,2100,high,1561.9294577499786,1478.4765723337432,1347.046638169271,1224.278631997472,1109.2609136162637
17900,Legal,2100,low,1288.7825255559865,1209.2600167359633,1084.019796299595,967.0333058501656,857.431885142696
17900,Legal,2100,mid,1432.8515542335365,1351.256001671066,1222.751069317792,1102.7151675214527,990.2569666238631
17900,Management,10,high,62.24579464145063,0.0,0.0,0.0,0.0
17900,Office and Administrative Support,5000,high,1418.3355930653197,0.0,0.0,0.0,0.0
17900,Office and Administrative Support,5000,low,979.2633851337014,0.0,0.0,0.0,0.0
17900,Office and Administrative Support,5000,mid,1210.8482907664074,0.0,0.0,0.0,0.0
17900,Production,7700,high,5080.80041659977,4554.2236573719365,3736.163821046006,2984.515705442058,2291.3404085882757
17900,Production,7700,low,4541.060085385336,4027.9255963626074,3230.742073972133,2498.267982998017,1822.7685586047448
17900,Production,7700,mid,4825.741537348109,4305.517037113777,3497.32248030717,2754.735212948201,2069.912799803202
17900,Protective Service,3700,high,1307.195378555266,1100.1346160727098,778.3651859623733,482.614416555718,209.7783984330472
17900,Protective Service,3700,low,1046.3463987896505,845.742255903303,534.0022215337003,247.46529922375612,0.0
17900,Protective Service,3700,mid,1183.9289769445932,979.9193449088908,662.8893909674871,371.49270328897546,102.67150698104795
17900,Transportation and Material Moving,9000,high,4235.056299334781,3541.959631377722,2466.180929624905,1478.818427840386,569.2180938953825
17900,Transportation and Material Moving,9000,low,2683.2074308222072,2029.920774639344,1015.9067873454152,85.20429345796583,0.0
17900,Transportation and Material Moving,9000,mid,3501.716931716688,2827.432823056941,1780.8415618864055,820.2542282278264,0.0
18140,"Arts, Design, Entertainment, Sports, Media",2600,high,144.84194418400875,0.0,0.0,0.0,0.0
18140,"Arts, Design, Entertainment, Sports, Media",2600,mid,74.87920902690894,0.0,0.0,0.0,0.0
18140,Business and Financial Operations,500,high,13459.88061751025,12406.772859790304,10748.26888673442,9199.109862371872,7747.786072750729
18140,Business and Financial Operations,500,low,12143.051477489033,11108.891889501683,9480.228249412708,7958.941653693437,6533.729592842297
18140,Business and Financial Operations,500,mid,12837.601819362955,11793.448180237378,10149.045510054151,8613.05783865643,7174.073368315745
18140,Community and Social Service,2000,high,79.97514409213545,0.0,0.0,0.0,0.0
